"time","lp_id","pct_access","engagement_index"
"2020-01-01",91817,0,
"2020-01-01",13945,0,
"2020-01-01",95731,0,
"2020-01-01",90153,0,
"2020-01-01",99916,0,
"2020-01-01",28504,0,
"2020-01-01",54157,0,
"2020-01-02",85975,0,
"2020-01-02",90153,0,
"2020-01-02",28504,0,
"2020-01-02",13945,0,
"2020-01-02",81654,0,
"2020-01-02",99916,0,
"2020-01-02",52758,0,
"2020-01-02",74174,0,
"2020-01-02",26488,0,
"2020-01-02",33185,0,
"2020-01-02",68490,0,
"2020-01-02",65277,0,
"2020-01-02",95731,0,
"2020-01-02",76122,0,
"2020-01-02",69370,0,
"2020-01-02",67431,0,
"2020-01-02",89130,0,
"2020-01-03",95859,0,
"2020-01-03",25101,0,
"2020-01-03",16633,0,
"2020-01-03",55031,0,
"2020-01-03",26488,0,
"2020-01-03",79673,0,
"2020-01-03",40904,0,
"2020-01-03",50168,0,
"2020-01-03",13945,0,
"2020-01-03",51944,0,
"2020-01-03",84007,0,
"2020-01-03",25387,0,
"2020-01-03",52615,0,
"2020-01-03",40967,0,
"2020-01-03",13699,0,
"2020-01-03",68019,0,
"2020-01-03",28504,0,
"2020-01-03",99916,0,
"2020-01-03",28324,0.59,464.71
"2020-01-03",33185,0,
"2020-01-03",95731,0,
"2020-01-03",87550,0,
"2020-01-03",70045,0,
"2020-01-03",84652,0,
"2020-01-03",61441,0.59,205.88
"2020-01-03",48165,0,
"2020-01-03",47364,0,
"2020-01-03",42608,0,
"2020-01-03",11635,0,
"2020-01-03",92993,0,
"2020-01-03",90153,0,
"2020-01-03",91817,0,
"2020-01-03",65277,0,
"2020-01-03",53627,0,
"2020-01-03",78662,0,
"2020-01-03",73952,0,
"2020-01-03",46819,0,
"2020-01-03",48984,0,
"2020-01-03",69863,0,
"2020-01-04",26488,0,
"2020-01-04",13945,0,
"2020-01-04",85682,0,
"2020-01-04",99916,0,
"2020-01-04",54157,0,
"2020-01-04",47364,0,
"2020-01-04",25101,0,
"2020-01-04",91817,0,
"2020-01-04",30851,0,
"2020-01-04",49521,0,
"2020-01-04",95731,0,
"2020-01-04",28504,0,
"2020-01-04",13013,0,
"2020-01-04",90153,0,
"2020-01-05",28504,0,
"2020-01-05",92694,0,
"2020-01-05",95731,0,
"2020-01-05",26488,0,
"2020-01-05",90153,0,
"2020-01-05",49521,0,
"2020-01-05",91817,0,
"2020-01-05",94824,0,
"2020-01-05",52758,0,
"2020-01-05",48984,0,
"2020-01-05",48165,0,
"2020-01-05",54157,0,
"2020-01-05",99916,0,
"2020-01-05",38871,0,
"2020-01-06",26488,0,
"2020-01-06",65131,1.18,11.76
"2020-01-06",16395,0,
"2020-01-06",49518,6.47,82.35
"2020-01-06",69863,1.76,64.71
"2020-01-06",71909,0,
"2020-01-06",28504,0,
"2020-01-06",85975,0.59,5.88
"2020-01-06",80560,4.12,511.76
"2020-01-06",50479,1.76,129.41
"2020-01-06",41675,6.47,135.29
"2020-01-06",47364,0,
"2020-01-06",52615,0,
"2020-01-06",33185,0,
"2020-01-06",33562,1.18,11.76
"2020-01-06",24829,1.18,58.82
"2020-01-06",95253,0.59,52.94
"2020-01-06",16633,0,
"2020-01-06",50168,0,
"2020-01-06",90153,0,
"2020-01-06",68019,11.18,3088.24
"2020-01-06",13429,7.65,94.12
"2020-01-06",64948,1.18,11.76
"2020-01-06",99916,6.47,341.18
"2020-01-06",65277,0,
"2020-01-06",50129,0,
"2020-01-06",64636,8.24,1335.29
"2020-01-06",73952,11.18,429.41
"2020-01-06",28199,0,
"2020-01-06",55031,0,
"2020-01-06",17332,0,
"2020-01-06",95731,7.65,247.06
"2020-01-06",97209,1.18,35.29
"2020-01-06",92844,6.47,482.35
"2020-01-06",14588,8.82,2152.94
"2020-01-06",53399,1.18,11.76
"2020-01-06",48984,0,
"2020-01-06",66025,0.59,41.18
"2020-01-06",80616,4.12,170.59
"2020-01-06",26876,0,
"2020-01-06",72758,0,
"2020-01-06",12192,0.59,5.88
"2020-01-06",61441,14.71,764.71
"2020-01-06",77713,6.47,1241.18
"2020-01-07",57084,0.59,29.41
"2020-01-07",64636,8.82,2023.53
"2020-01-07",61441,18.82,629.41
"2020-01-07",55031,0.59,5.88
"2020-01-07",72758,0,
"2020-01-07",47364,0,
"2020-01-07",52615,0,
"2020-01-07",73952,11.18,470.59
"2020-01-07",78818,0,
"2020-01-07",65277,0,
"2020-01-07",24711,0.59,505.88
"2020-01-07",53399,2.35,205.88
"2020-01-07",50820,0,
"2020-01-07",53775,0.59,23.53
"2020-01-07",18663,0,
"2020-01-07",91817,0,
"2020-01-07",92844,7.06,847.06
"2020-01-07",14588,8.82,4052.94
"2020-01-07",19044,0.59,23.53
"2020-01-07",52758,0.59,5.88
