"time","lp_id","pct_access","engagement_index"
"2020-01-01",16633,0,
"2020-01-01",48165,0,
"2020-01-01",72271,0,
"2020-01-01",12624,0,
"2020-01-01",24829,0,
"2020-01-01",56028,0.01,1.1
"2020-01-01",70167,0,
"2020-01-01",65277,0,
"2020-01-01",76649,0.01,0.08
"2020-01-01",73952,0.02,1.73
"2020-01-01",79794,0.01,1.1
"2020-01-01",49751,0.01,0.16
"2020-01-01",26488,0.03,34.95
"2020-01-01",25559,0.01,0.08
"2020-01-01",51853,0.01,0.16
"2020-01-01",72770,0,
"2020-01-01",50129,0,
"2020-01-01",44853,0,
"2020-01-01",95731,0.14,24.64
"2020-01-01",49571,0.01,2.05
"2020-01-01",40159,0,
"2020-01-01",90153,0.02,0.79
"2020-01-01",28504,0,
"2020-01-01",18904,0,
"2020-01-01",22741,0.01,0.16
"2020-01-01",76122,0,
"2020-01-01",20256,0,
"2020-01-01",57084,0.02,0.31
"2020-01-01",95859,0,
"2020-01-01",88925,0,
"2020-01-01",33185,0,
"2020-01-01",49785,0,
"2020-01-01",29322,0,
"2020-01-01",26696,0,
"2020-01-01",99916,0.05,1.97
"2020-01-01",72758,0,
"2020-01-01",37447,0,
"2020-01-01",58809,0,
"2020-01-01",78063,0.11,1.57
"2020-01-01",32213,0.03,2.2
"2020-01-01",30114,0,
"2020-01-01",30851,0.02,0.16
"2020-01-01",15254,0.01,0.08
"2020-01-01",69827,0.41,9.37
"2020-01-01",55031,0.01,0.31
"2020-01-01",49560,0.01,0.08
"2020-01-01",18296,0,
"2020-01-01",26753,0,
"2020-01-01",86059,0.01,0.31
"2020-01-01",77713,0.01,0.39
"2020-01-01",14168,0,
"2020-01-01",98468,0,
"2020-01-01",41587,0,
"2020-01-01",20619,0,
"2020-01-01",93742,0.01,0.31
"2020-01-01",69863,0.02,1.18
"2020-01-01",18659,0,
"2020-01-01",38871,0.01,0.39
"2020-01-01",90556,0,
"2020-01-01",19044,0,
"2020-01-01",57293,0.01,0.16
"2020-01-01",35971,0,
"2020-01-01",66933,0.01,0.47
"2020-01-01",83766,0.01,0.08
"2020-01-01",90118,0,
"2020-01-01",13496,0,
"2020-01-01",25298,0.01,0.87
"2020-01-01",84099,0,
"2020-01-01",13699,0.02,0.31
"2020-01-01",61441,0,
"2020-01-01",43491,0.01,1.97
"2020-01-01",71294,0,
