"time","lp_id","pct_access","engagement_index"
"2020-01-01",36620,0.06,7.08
"2020-01-01",40825,0,
"2020-01-01",80144,0.02,4.25
"2020-01-01",26488,0.04,27.29
"2020-01-01",42588,0.02,0.2
"2020-01-01",57084,0.06,2.63
"2020-01-01",89688,0.02,0.81
"2020-01-01",32213,0.04,1.42
"2020-01-01",65277,0,
"2020-01-01",59304,0,
"2020-01-01",76122,0.02,0.2
"2020-01-01",28504,0.02,0.2
"2020-01-01",69827,0.02,0.2
"2020-01-01",32340,0.02,2.02
"2020-01-01",29322,0.02,0.2
"2020-01-01",61474,0.02,0.2
"2020-01-01",83394,0,
"2020-01-01",48165,0,
"2020-01-01",18296,0,
"2020-01-01",16633,0.02,0.2
"2020-01-01",99916,0.14,9.7
"2020-01-01",95731,0.14,61.26
"2020-01-01",90153,0,
"2020-01-02",36620,0.08,22.44
"2020-01-02",29790,0.02,0.2
"2020-01-02",23483,0,
"2020-01-02",64998,0,
"2020-01-02",89688,0.02,0.61
"2020-01-02",29322,0.02,0.2
"2020-01-02",71279,0.04,2.22
"2020-01-02",94158,0.02,0.61
"2020-01-02",48984,0,
"2020-01-02",33185,0.02,0.81
"2020-01-02",62252,0,
"2020-01-02",95731,0.12,62.88
"2020-01-02",90153,0,
"2020-01-02",32213,0.04,2.83
"2020-01-02",13591,0.06,0.81
"2020-01-02",18904,0,
"2020-01-02",13496,0.02,0.61
"2020-01-02",26488,0.04,33.16
"2020-01-02",65277,0,
"2020-01-02",69921,0,
"2020-01-02",57084,0.14,8.29
"2020-01-02",76122,0,
"2020-01-02",59304,0,
"2020-01-02",11206,0.02,0.2
"2020-01-02",10533,0,
"2020-01-02",99916,0.06,13.55
"2020-01-02",48165,0,
"2020-01-02",80144,0.02,0.61
"2020-01-03",39035,0.02,0.2
"2020-01-03",86059,0,
"2020-01-03",95859,0,
"2020-01-03",26696,0,
"2020-01-03",90153,0,
"2020-01-03",48179,0,
"2020-01-03",99916,0.1,18.8
"2020-01-03",89688,0.02,2.83
