"time","lp_id","pct_access","engagement_index"
"2020-01-01",37153,0.14,5.57
"2020-01-01",19126,0,
"2020-01-01",16633,0.14,1.39
"2020-01-01",50479,0.14,1.39
"2020-01-01",51288,0,
"2020-01-01",13699,0.14,2.79
"2020-01-01",52175,0.14,1.39
"2020-01-01",90153,0,
"2020-01-01",80616,0.14,1.39
"2020-01-01",90014,0,
"2020-01-01",32213,1.39,80.78
"2020-01-01",33946,0.14,16.71
"2020-01-01",14168,0.14,2.79
"2020-01-01",89688,1.11,165.74
"2020-01-01",86059,0.14,5.57
"2020-01-01",13591,0.14,1.39
"2020-01-01",28504,0.56,65.46
"2020-01-01",66051,0.14,12.53
"2020-01-01",10650,0.14,1.39
"2020-01-01",80144,0,
"2020-01-01",29322,0.14,1.39
"2020-01-01",98265,0.14,2.79
"2020-01-01",92871,0.56,30.64
"2020-01-01",66578,0.14,1.39
"2020-01-01",61384,0.14,2.79
"2020-01-01",11069,0.14,2.79
"2020-01-01",66551,0.14,2.79
"2020-01-01",99916,0,
"2020-01-01",85975,0.14,1.39
"2020-01-01",16401,0.14,1.39
"2020-01-01",72758,0,
"2020-01-01",48165,0,
"2020-01-01",25585,0,
"2020-01-01",61517,0.14,4.18
"2020-01-01",54430,0.28,4.18
"2020-01-01",26488,0.28,18.11
"2020-01-01",85836,0,
"2020-01-01",13496,0.28,41.78
"2020-01-01",95731,1.95,246.52
"2020-01-02",37479,0,
"2020-01-02",80131,0,
"2020-01-02",72758,0.28,5.57
"2020-01-02",13591,0,
"2020-01-02",86059,0.14,8.36
"2020-01-02",51340,0.28,4.18
"2020-01-02",28504,0.7,22.28
"2020-01-02",46752,0.28,4.18
"2020-01-02",56218,0,
"2020-01-02",18904,0,
"2020-01-02",20619,0,
"2020-01-02",99916,0.56,72.42
"2020-01-02",88925,0.14,2.79
"2020-01-02",32213,1.95,151.81
"2020-01-02",80616,0.14,12.53
"2020-01-02",16633,0,
"2020-01-02",37891,0.14,4.18
"2020-01-02",13496,0.7,34.82
"2020-01-02",23483,0,
"2020-01-02",89688,1.81,192.2
"2020-01-02",92871,0.7,37.6
"2020-01-02",48165,0,
"2020-01-02",94324,0.14,4.18
"2020-01-02",49785,0.14,1.39
"2020-01-02",86407,0.14,1.39
"2020-01-02",19126,0,
"2020-01-02",90014,0,
"2020-01-02",69863,0,
"2020-01-02",40369,0,
"2020-01-02",26696,0,
"2020-01-02",16164,0,
"2020-01-02",26488,0.56,34.82
"2020-01-02",41587,0,
"2020-01-02",16401,0.28,13.93
"2020-01-02",34168,0.14,1.39
"2020-01-02",83394,0,
"2020-01-02",69827,0.42,22.28
"2020-01-02",33946,0.14,6.96
"2020-01-02",85975,0.14,1.39
"2020-01-02",95731,3.76,341.23
"2020-01-02",11286,0,
"2020-01-02",29322,0.42,26.46
"2020-01-02",85072,0,
"2020-01-03",41587,0,
"2020-01-03",20619,0,
"2020-01-03",69827,0.7,29.25
"2020-01-03",88885,0.42,9.75
"2020-01-03",71805,0.14,8.36
"2020-01-03",43491,0,
"2020-01-03",77698,0.14,1.39
"2020-01-03",85952,0.14,1.39
"2020-01-03",60051,0.28,5.57
"2020-01-03",37891,0.14,5.57
"2020-01-03",11286,0,
"2020-01-03",64948,0.14,1.39
"2020-01-03",85836,0,
"2020-01-03",64947,0.14,1.39
"2020-01-03",26372,0,
"2020-01-03",18904,0,
"2020-01-03",51265,0.14,4.18
"2020-01-03",98746,0.14,2.79
"2020-01-03",51288,0,
"2020-01-03",95731,3.48,401.11
"2020-01-03",48165,0,
"2020-01-03",13496,1.25,37.6
"2020-01-03",37479,0,
"2020-01-03",25585,0,
"2020-01-03",69429,0,
"2020-01-03",86059,0.28,4.18
"2020-01-03",33946,0.14,2.79
"2020-01-03",13699,0.14,5.57
"2020-01-03",73006,0.14,2.79
"2020-01-03",99916,0.84,13.93
"2020-01-03",89688,1.67,488.86
"2020-01-03",26696,0,
"2020-01-03",51627,0.14,9.75
"2020-01-03",73816,0.14,2.79
"2020-01-03",80144,0.14,1.39
"2020-01-03",51340,0.14,15.32
"2020-01-03",16164,0,
"2020-01-03",28504,0.56,9.75
"2020-01-03",82446,0,
"2020-01-03",65358,0.14,6.96
"2020-01-03",80131,0,
"2020-01-03",69863,0,
"2020-01-03",66051,0.14,2.79
"2020-01-03",16401,0.14,4.18
"2020-01-03",34201,0,
"2020-01-03",29322,0.28,9.75
"2020-01-03",54827,0,
"2020-01-03",98265,0.14,1.39
"2020-01-03",90153,0,
"2020-01-03",34696,0.14,1.39
"2020-01-03",72758,0.28,4.18
"2020-01-03",42321,0.14,6.96
"2020-01-03",60825,0,
"2020-01-03",87696,0,
"2020-01-03",97280,0.14,1.39
"2020-01-03",91873,0,
"2020-01-03",16633,0,
"2020-01-03",15254,0.28,15.32
"2020-01-03",10650,0.14,1.39
"2020-01-03",20069,0,
"2020-01-03",83394,0,
"2020-01-03",92871,0.7,18.11
"2020-01-03",65277,0,
"2020-01-03",54430,0.28,4.18
"2020-01-03",33562,0.14,1.39
"2020-01-03",19126,0,
"2020-01-03",80616,0.56,33.43
"2020-01-03",26488,0.97,75.21
"2020-01-03",32213,1.95,116.99
"2020-01-04",41587,0,
"2020-01-04",69429,0.14,2.79
"2020-01-04",97280,0.14,1.39
"2020-01-04",60051,0.28,13.93
"2020-01-04",16164,0.14,1.39
"2020-01-04",88885,0.28,11.14
"2020-01-04",26488,1.25,59.89
"2020-01-04",80616,0.28,8.36
"2020-01-04",66051,0.14,1.39
"2020-01-04",72758,0.28,4.18
"2020-01-04",32213,3.2,182.45
"2020-01-04",13496,0.97,82.17
"2020-01-04",33185,0.14,1.39
"2020-01-04",71805,0.14,1.39
"2020-01-04",16401,0.42,5.57
"2020-01-04",54430,0.7,29.25
"2020-01-04",28504,0.7,43.18
"2020-01-04",61517,0.42,16.71
"2020-01-04",10650,0.28,6.96
"2020-01-04",33562,0.14,4.18
"2020-01-04",80144,0.14,1.39
"2020-01-04",85975,0.28,2.79
"2020-01-04",92145,0.14,1.39
"2020-01-04",99916,0.7,12.53
"2020-01-04",56218,0,
"2020-01-04",86407,0.14,1.39
"2020-01-04",71236,0,
"2020-01-04",50479,0.14,1.39
"2020-01-04",56441,0,
"2020-01-04",69827,0.7,12.53
"2020-01-04",29322,0.14,4.18
"2020-01-04",83394,0,
"2020-01-04",11069,0.14,1.39
"2020-01-04",92871,1.25,54.32
"2020-01-04",33326,0.14,1.39
"2020-01-04",57293,0.14,1.39
"2020-01-04",95731,4.18,552.92
"2020-01-04",33946,0.14,1.39
"2020-01-04",15254,0.14,1.39
"2020-01-04",89688,2.23,494.43
"2020-01-04",25298,0.14,5.57
"2020-01-04",48165,0,
"2020-01-05",71805,0.14,2.79
"2020-01-05",35686,0,
"2020-01-05",90014,0.14,2.79
"2020-01-05",57293,0.14,5.57
"2020-01-05",68490,0.14,4.18
"2020-01-05",65358,0,
"2020-01-05",55355,0,
"2020-01-05",80616,0.84,62.67
"2020-01-05",19256,0,
"2020-01-05",83076,0.14,6.96
"2020-01-05",16164,0.14,1.39
"2020-01-05",32213,5.15,455.43
"2020-01-05",47364,0,
"2020-01-05",28504,1.11,62.67
"2020-01-05",93828,0,
"2020-01-05",86407,0.28,4.18
"2020-01-05",98265,0.14,2.79
"2020-01-05",64947,0.14,6.96
"2020-01-05",26488,2.09,428.97
"2020-01-05",89688,3.2,1020.89
"2020-01-05",54430,0.14,2.79
"2020-01-05",58235,0,
"2020-01-05",69827,0.97,76.6
"2020-01-05",26533,0.14,2.79
"2020-01-05",52175,0,
"2020-01-05",56846,0,
"2020-01-05",65277,0,
"2020-01-05",94324,0.14,4.18
"2020-01-05",69863,0.14,2.79
"2020-01-05",86059,0.14,2.79
"2020-01-05",24342,0.14,1.39
"2020-01-05",95731,5.57,1121.17
"2020-01-05",69429,0,
"2020-01-05",20619,0,
"2020-01-05",88885,0.28,9.75
"2020-01-05",11585,0.14,2.79
"2020-01-05",30114,0,
"2020-01-05",12108,0,
"2020-01-05",72713,0.28,4.18
"2020-01-05",60051,0.42,47.35
"2020-01-05",16681,0,
"2020-01-05",75679,0,
"2020-01-05",89801,0,
"2020-01-05",11069,0.14,11.14
"2020-01-05",37479,0,
"2020-01-05",49785,0.14,8.36
"2020-01-05",10650,0.28,12.53
"2020-01-05",15254,0.14,1.39
"2020-01-05",53775,0.14,2.79
"2020-01-05",64948,0.28,26.46
