"time","lp_id","pct_access","engagement_index"
"2020-01-01",90014,0,
"2020-01-01",72770,0,
"2020-01-01",21917,0.04,32.53
"2020-01-01",13591,0.04,0.37
"2020-01-01",45601,0,
"2020-01-01",24711,0.04,71.64
"2020-01-01",44025,0.02,0.91
"2020-01-01",69863,0.02,0.18
"2020-01-01",15254,0,
"2020-01-01",73213,0.02,0.18
"2020-01-01",28525,0.02,0.18
"2020-01-01",32213,2.23,58.66
"2020-01-01",26753,0.02,1.1
"2020-01-01",64948,0.02,0.18
"2020-01-01",79673,0.02,0.37
"2020-01-01",26512,0.02,2.56
"2020-01-01",48165,0.09,5.12
"2020-01-01",37479,0,
"2020-01-01",34887,0.02,2.01
"2020-01-01",76649,1.81,45.14
"2020-01-01",57084,0.31,33.63
"2020-01-01",28199,0.02,1.1
"2020-01-01",95731,0.15,3.84
"2020-01-01",94158,0.04,0.37
"2020-01-01",61384,0.04,2.56
"2020-01-01",97209,0.02,0.18
"2020-01-01",77774,0,
"2020-01-01",16753,0.02,2.01
"2020-01-01",28504,0.02,0.37
"2020-01-01",90153,0.05,2.74
"2020-01-01",41587,0.02,0.18
"2020-01-01",80144,0.02,0.18
"2020-01-01",43876,0,
"2020-01-01",72604,0.02,0.18
"2020-01-01",52615,0,
"2020-01-01",95859,0.02,1.1
"2020-01-01",45811,0,
"2020-01-01",19184,0.02,0.18
"2020-01-01",13496,0.07,5.48
"2020-01-01",50479,0.04,1.1
"2020-01-01",26488,0.07,5.67
"2020-01-01",73101,0.02,0.91
"2020-01-01",97988,0.02,0.37
"2020-01-01",17943,0.31,46.24
"2020-01-01",38871,0.02,1.28
"2020-01-01",52175,0.02,0.18
"2020-01-01",99916,2.05,58.66
"2020-01-01",68101,0,
"2020-01-01",29322,0.05,6.76
"2020-01-01",32340,0.04,2.56
"2020-01-01",88925,0.02,0.18
"2020-01-01",72468,0.04,0.73
"2020-01-01",99674,0,
"2020-01-01",11237,0.02,0.18
"2020-01-01",36620,0.07,16.63
"2020-01-01",33185,0,
"2020-01-02",51288,0,
"2020-01-02",16633,0,
"2020-01-02",34887,0.02,5.67
"2020-01-02",52945,0,
"2020-01-02",56028,0,
"2020-01-02",52175,0,
"2020-01-02",45716,0.02,0.55
"2020-01-02",85682,0,
"2020-01-02",30025,0,
"2020-01-02",65277,0,
"2020-01-02",83394,0.02,0.18
"2020-01-02",33185,0.04,1.64
"2020-01-02",90153,0.02,0.37
"2020-01-02",61517,0,
"2020-01-02",15600,0,
"2020-01-02",94158,0.02,0.18
"2020-01-02",76122,0,
"2020-01-02",92871,0,
"2020-01-02",16753,0.02,2.38
"2020-01-02",83248,0.02,4.75
"2020-01-02",47267,0.02,1.28
"2020-01-02",80616,0.04,1.46
"2020-01-02",20845,0,
"2020-01-02",75514,0,
"2020-01-02",86059,0.02,0.37
"2020-01-02",91397,0.02,1.1
"2020-01-02",60825,0.02,0.18
"2020-01-02",32340,0.05,6.21
"2020-01-02",77774,0,
"2020-01-02",99916,2.41,69.26
"2020-01-02",26488,0.15,16.63
"2020-01-02",78730,0.02,4.93
"2020-01-02",16164,0,
"2020-01-02",98265,0.04,8.59
"2020-01-02",28199,0.02,7.86
"2020-01-02",72758,0.05,3.11
"2020-01-02",32213,2.69,106.54
"2020-01-02",84652,0,
"2020-01-02",69429,0,
"2020-01-02",12803,0,
"2020-01-02",72673,0.02,1.1
"2020-01-02",70740,0,
"2020-01-02",36620,0.11,25.77
"2020-01-02",72468,0.02,0.55
"2020-01-02",45811,0.02,2.38
"2020-01-02",70167,0.02,0.37
"2020-01-02",16406,0.02,2.56
"2020-01-02",46123,0.02,0.18
"2020-01-02",13699,0.02,0.18
"2020-01-02",76649,2.07,51.35
"2020-01-02",16375,0,
"2020-01-02",69863,0.05,0.91
"2020-01-02",94511,0,
"2020-01-02",41587,0.02,0.18
"2020-01-02",69827,0.05,0.91
"2020-01-02",95731,0.51,47.15
"2020-01-02",28504,0.05,2.74
"2020-01-02",92993,0.02,17.18
"2020-01-02",80131,0.02,0.55
"2020-01-02",20069,0,
"2020-01-02",29322,0.02,1.64
"2020-01-02",75781,0,
"2020-01-02",17943,0.33,40.39
"2020-01-02",33562,0.04,0.37
"2020-01-02",43876,0,
"2020-01-02",37479,0,
"2020-01-02",44631,0,
"2020-01-02",15254,0.04,1.64
"2020-01-02",89802,0,
"2020-01-02",21917,0.04,31.43
"2020-01-02",64948,0.05,0.73
"2020-01-02",65358,0.02,0.18
"2020-01-02",26753,0.02,0.18
"2020-01-02",19184,0,
"2020-01-02",97280,0.02,0.37
"2020-01-02",13496,0.07,1.28
"2020-01-02",77666,0.02,0.55
"2020-01-02",51340,0.02,0.37
"2020-01-02",11406,0.02,6.03
"2020-01-02",92918,0.02,2.56
"2020-01-02",99674,0.02,0.91
"2020-01-02",58235,0,
"2020-01-02",30851,0,
"2020-01-02",14999,0.02,2.56
"2020-01-02",48165,0.05,1.28
"2020-01-02",45601,0,
"2020-01-02",55355,0,
"2020-01-02",24711,0.07,444.99
"2020-01-02",81189,0.05,4.57
"2020-01-02",44025,0.02,2.01
"2020-01-02",80414,0.02,0.18
"2020-01-02",25827,0.02,0.18
"2020-01-02",63502,0.02,2.01
"2020-01-02",57084,0.31,39.11
"2020-01-02",19871,0,
"2020-01-02",97988,0.02,0.18
"2020-01-02",80144,0.04,0.73
"2020-01-02",50479,0.04,4.75
"2020-01-02",18449,0.02,0.18
"2020-01-02",44361,0,
"2020-01-03",76649,2.36,61.59
"2020-01-03",92871,0,
"2020-01-03",33562,0.02,0.73
"2020-01-03",15600,0,
"2020-01-03",98265,0.05,2.01
"2020-01-03",25298,0,
"2020-01-03",51340,0.05,1.1
"2020-01-03",81189,0.04,2.74
"2020-01-03",21917,0.04,35.82
"2020-01-03",83848,0.02,0.55
"2020-01-03",32340,0.05,0.73
"2020-01-03",44631,0,
"2020-01-03",96034,0.02,0.91
"2020-01-03",69863,0.05,0.91
"2020-01-03",32213,2.72,121.16
"2020-01-03",21412,0,
"2020-01-03",80616,0.04,1.64
"2020-01-03",47267,0,
"2020-01-03",51853,0.02,0.18
"2020-01-03",37804,0,
"2020-01-03",49785,0.02,1.46
"2020-01-03",52615,0,
"2020-01-03",71564,0.02,6.03
"2020-01-03",35201,0.02,0.37
"2020-01-03",70167,0.02,0.18
"2020-01-03",16406,0.02,8.22
"2020-01-03",28199,0.02,0.18
"2020-01-03",16831,0,
"2020-01-03",36620,0.09,50.62
"2020-01-03",15254,0.05,8.04
"2020-01-03",63502,0.02,3.65
"2020-01-03",77832,0,
"2020-01-03",24711,0.05,3.65
"2020-01-03",14168,0.04,6.4
"2020-01-03",14769,0.02,0.37
"2020-01-03",45601,0,
"2020-01-03",33813,0,
"2020-01-03",44361,0,
"2020-01-03",51618,0.02,2.38
"2020-01-03",83248,0.04,5.48
"2020-01-03",20845,0,
"2020-01-03",65358,0.02,0.55
"2020-01-03",98402,0.02,2.38
"2020-01-03",39048,0.02,0.18
