"time","lp_id","pct_access","engagement_index"
"2020-01-01",79673,0.04,0.72
"2020-01-01",51340,0,
"2020-01-01",52196,0.04,5.03
"2020-01-01",11585,0,
"2020-01-01",58986,0,
"2020-01-01",72758,0,
"2020-01-01",76214,0.04,0.36
"2020-01-01",76539,0,
"2020-01-01",24060,0,
"2020-01-01",69827,0.54,8.62
"2020-01-01",13591,0.04,3.95
"2020-01-01",94324,0.04,8.26
"2020-01-01",99916,0.25,7.18
"2020-01-01",93742,0,
"2020-01-01",57084,0.22,24.78
"2020-01-01",47364,0,
"2020-01-01",16164,0,
"2020-01-01",77536,0,
"2020-01-01",98001,0,
"2020-01-01",23483,0,
"2020-01-01",33185,0.04,0.36
"2020-01-01",94158,0.04,0.36
"2020-01-01",85836,0,
"2020-01-01",48165,0.04,0.72
"2020-01-01",41587,0,
"2020-01-01",61384,0,
"2020-01-01",55032,0,
"2020-01-01",24559,0,
"2020-01-01",71805,0.04,1.08
"2020-01-01",52175,0,
"2020-01-01",78730,0,
"2020-01-01",69429,0,
"2020-01-01",65277,0,
"2020-01-01",46801,0.04,0.72
"2020-01-01",49571,0,
"2020-01-01",33562,0,
"2020-01-01",16406,0.04,2.15
"2020-01-01",50479,0,
"2020-01-01",50580,0.54,13.29
"2020-01-01",92867,0.04,0.36
"2020-01-01",15254,0.11,43.45
"2020-01-01",28504,0.04,5.03
"2020-01-01",69863,0,
"2020-01-01",95731,0.54,78.64
"2020-01-01",94982,0,
"2020-01-01",26753,0,
"2020-01-01",90153,0,
"2020-01-01",81195,0.04,0.36
"2020-01-01",64948,0.07,1.44
"2020-01-01",13496,0.07,2.51
"2020-01-01",32213,0.14,4.67
"2020-01-01",37479,0,
"2020-01-01",26488,0.32,50.27
"2020-01-02",72758,0.04,106.64
"2020-01-02",90440,0.04,1.08
"2020-01-02",16633,0,
"2020-01-02",31761,0,
"2020-01-02",45820,0,
"2020-01-02",16406,0.04,3.59
"2020-01-02",57371,0,
"2020-01-02",92918,0,
