"time","lp_id","pct_access","engagement_index"
"2020-01-01",57293,0.09,2.7
"2020-01-01",13699,0.18,1.8
"2020-01-01",95731,4.49,988.32
"2020-01-01",68019,0,
"2020-01-01",34887,0.27,145.55
"2020-01-01",28504,0.27,8.98
"2020-01-01",85975,0.09,2.7
"2020-01-01",86703,0.09,4.49
"2020-01-01",83248,0.09,1.8
"2020-01-01",26488,1.44,256.96
"2020-01-01",83270,0.09,0.9
"2020-01-01",57949,0.36,28.75
"2020-01-01",10084,0.09,3.59
"2020-01-01",49751,0.09,3.59
"2020-01-01",26753,0.09,0.9
"2020-01-01",52175,0.18,4.49
"2020-01-01",36620,0.09,28.75
"2020-01-01",46123,0.09,1.8
"2020-01-01",20594,0.27,13.48
"2020-01-01",13496,0.54,46.72
"2020-01-01",49050,0.09,0.9
"2020-01-01",64948,0.09,0.9
"2020-01-01",51340,0.09,15.27
"2020-01-01",78818,0.45,27.85
"2020-01-01",56028,0.09,1.8
"2020-01-01",41424,0.27,82.66
"2020-01-01",16633,0.09,17.97
"2020-01-01",17398,0.09,6.29
"2020-01-01",92894,0,
"2020-01-01",63801,0.09,0.9
"2020-01-01",94058,0.09,16.17
"2020-01-01",69863,0.18,17.07
"2020-01-01",57084,0.09,2.7
"2020-01-01",81189,0.18,12.58
"2020-01-01",52196,0.09,4.49
"2020-01-01",29286,0.09,0.9
"2020-01-01",37017,0.09,0.9
"2020-01-01",55589,0.09,2.7
"2020-01-01",64947,0.27,4.49
"2020-01-01",86059,0.45,26.06
"2020-01-01",48165,0.09,0.9
"2020-01-01",98265,0.63,185.98
"2020-01-01",32213,3.59,324.35
"2020-01-01",87342,0.27,14.38
"2020-01-01",16164,0.18,22.46
"2020-01-01",43491,0.09,0.9
"2020-01-01",73952,0.09,19.77
"2020-01-01",95859,0,
"2020-01-01",61384,0.09,6.29
"2020-01-01",56441,0.09,0.9
"2020-01-01",33326,0,
"2020-01-01",29322,0.72,156.33
"2020-01-01",69827,0.81,31.45
"2020-01-01",69767,0.36,12.58
"2020-01-01",33562,0,
"2020-01-01",34168,0.09,3.59
"2020-01-01",22506,0.09,3.59
"2020-01-01",70167,0.09,2.7
"2020-01-01",99916,1.53,53.91
"2020-01-01",13429,0,
"2020-01-01",21879,0,
"2020-01-01",97280,0,
"2020-01-01",51288,0.09,0.9
"2020-01-01",47267,0,
"2020-01-01",90153,0.9,88.95
"2020-01-01",91030,0.09,0.9
"2020-01-01",88925,0.09,0.9
"2020-01-01",72758,0.18,7.19
"2020-01-02",30851,0.09,0.9
"2020-01-02",94058,0.18,3.59
"2020-01-02",64948,0.72,65.47
"2020-01-02",78818,0.45,8.07
"2020-01-02",45834,1.35,30.49
"2020-01-02",86812,0,
"2020-01-02",57609,0.09,5.38
"2020-01-02",86775,1.08,142.6
"2020-01-02",31218,0.09,0.9
"2020-01-02",63740,0.09,1.79
"2020-01-02",29286,0.18,2.69
"2020-01-02",41424,0.72,131.84
"2020-01-02",43491,2.42,331.84
"2020-01-02",64947,0.9,34.08
"2020-01-02",75781,0.72,8.97
"2020-01-02",90153,1.35,78.92
"2020-01-02",13496,3.86,319.28
"2020-01-02",15225,0.27,7.17
"2020-01-02",46752,0,
"2020-01-02",91030,0.09,1.79
"2020-01-02",18725,0.09,5.38
"2020-01-02",93552,0,
"2020-01-02",95122,0.09,0.9
