"time","lp_id","pct_access","engagement_index"
"2020-01-01",85975,0,
"2020-01-01",16633,0,
"2020-01-01",12816,0,
"2020-01-01",92844,0,
"2020-01-01",64998,0,
"2020-01-01",50479,0,
"2020-01-01",28633,0.03,0.34
"2020-01-01",23127,0.02,4.73
"2020-01-01",10533,0.03,0.68
"2020-01-01",26122,0.02,0.17
"2020-01-01",69827,0,
"2020-01-01",90153,0.02,0.68
"2020-01-01",26488,0.02,0.17
"2020-01-01",64948,0,
"2020-01-01",14075,0.02,1.01
"2020-01-01",65277,0,
"2020-01-01",13496,0,
"2020-01-01",35007,0.03,0.84
"2020-01-01",95731,0.02,3.72
"2020-01-01",61517,0,
"2020-01-01",52175,0,
"2020-01-01",69863,0.02,0.17
"2020-01-01",80560,0.02,1.35
"2020-01-01",11712,0.05,48.83
"2020-01-01",76649,0.19,12.33
"2020-01-01",64838,0,
"2020-01-01",48165,0,
"2020-01-01",95859,0,
"2020-01-01",28525,0.25,5.41
"2020-01-01",25559,0.05,11.15
"2020-01-01",99916,0.02,0.17
"2020-01-01",72758,0.02,0.17
"2020-01-01",16406,0.02,2.2
"2020-01-01",83330,0.02,0.51
"2020-01-01",28504,0,
"2020-01-01",62984,0,
"2020-01-01",76214,0,
"2020-01-01",83394,0,
"2020-01-01",32213,0.05,5.58
"2020-01-02",61384,0,
"2020-01-02",29322,0,
"2020-01-02",25793,0.02,1.69
"2020-01-02",11712,0.03,23.82
"2020-01-02",99916,0.07,1.18
"2020-01-02",47267,0,
"2020-01-02",28633,0.02,0.34
"2020-01-02",65277,0,
"2020-01-02",25559,0.02,2.87
"2020-01-02",16633,0,
"2020-01-02",31985,0,
"2020-01-02",12105,0,
"2020-01-02",49912,0,
"2020-01-02",61517,0,
"2020-01-02",76649,0.2,6.93
"2020-01-02",40904,0,
"2020-01-02",14168,0,
"2020-01-02",79547,0,
"2020-01-02",60388,0,
"2020-01-02",52615,0,
"2020-01-02",28504,0.02,0.17
"2020-01-02",10533,0.03,1.52
"2020-01-02",72770,0,
"2020-01-02",10650,0.02,0.34
"2020-01-02",80574,0.02,2.87
"2020-01-02",84217,0,
"2020-01-02",72758,0,
"2020-01-02",42725,0,
"2020-01-02",66418,0,
"2020-01-02",28525,0.22,3.89
"2020-01-02",23483,0.02,0.34
"2020-01-02",26488,0.02,3.89
"2020-01-02",45834,0.02,0.34
"2020-01-02",59380,0,
"2020-01-02",52758,0,
"2020-01-02",36692,0,
"2020-01-02",16406,0,
"2020-01-02",85975,0,
"2020-01-02",23127,0.02,3.89
"2020-01-02",48165,0,
"2020-01-02",80131,0,
"2020-01-02",57724,0.02,2.2
"2020-01-02",13699,0,
"2020-01-02",90153,0.02,1.69
"2020-01-02",83394,0,
"2020-01-02",89459,0.02,0.34
"2020-01-02",26753,0,
"2020-01-02",95731,0.07,4.73
"2020-01-02",13496,0,
"2020-01-02",88925,0.05,0.68
"2020-01-02",26970,0,
"2020-01-02",66025,0,
"2020-01-02",69863,0,
"2020-01-02",36620,0.02,0.68
"2020-01-02",64998,0,
"2020-01-02",33185,0,
"2020-01-02",97280,0.03,1.18
"2020-01-02",32213,0.08,5.41
"2020-01-02",26696,0,
"2020-01-02",11206,0,
"2020-01-03",35007,0.03,7.1
"2020-01-03",87762,0,
"2020-01-03",65277,0,
"2020-01-03",84217,0,
"2020-01-03",50168,0,
"2020-01-03",76649,0.22,10.81
"2020-01-03",68019,0,
"2020-01-03",72784,0,
"2020-01-03",28525,0.29,7.1
"2020-01-03",21858,0,
"2020-01-03",16633,0,
"2020-01-03",56787,0,
"2020-01-03",37692,0,
"2020-01-03",28633,0.03,1.18
"2020-01-03",95859,0,
"2020-01-03",80131,0,
"2020-01-03",76214,0,
"2020-01-03",64947,0,
"2020-01-03",29322,0,
"2020-01-03",36620,0.02,0.68
"2020-01-03",60388,0,
"2020-01-03",99916,0.02,1.18
"2020-01-03",77698,0.02,0.17
"2020-01-03",13496,0,
"2020-01-03",64998,0,
"2020-01-03",73101,0,
"2020-01-03",32213,0.15,8.28
"2020-01-03",26970,0,
"2020-01-03",84007,0,
"2020-01-03",80574,0,
"2020-01-03",79547,0,
"2020-01-03",95731,0.08,11.49
"2020-01-03",69863,0.02,0.84
"2020-01-03",67843,0,
"2020-01-03",33185,0,
"2020-01-03",11712,0.05,15.88
"2020-01-03",60051,0,
"2020-01-03",15225,0,
"2020-01-03",47267,0,
"2020-01-03",90153,0.03,3.38
"2020-01-03",16406,0.02,1.35
