"time","lp_id","pct_access","engagement_index"
"2020-01-01",50104,0.04,0.63
"2020-01-01",57949,0.06,1.46
"2020-01-01",87760,0.02,1.67
"2020-01-01",73952,0.1,4.18
"2020-01-01",80616,0.02,0.42
"2020-01-01",92918,0.02,0.63
"2020-01-01",72758,1.76,40.17
"2020-01-01",49062,0.04,0.42
"2020-01-01",20210,0.02,0.21
"2020-01-01",62800,0.02,0.63
"2020-01-01",24711,0.08,104.6
"2020-01-01",80431,0.04,4.81
"2020-01-01",41424,0.44,156.28
"2020-01-01",69282,0.27,38.28
"2020-01-01",64947,0.15,5.02
"2020-01-01",28786,0.02,1.67
"2020-01-01",78818,0.17,8.37
"2020-01-01",67035,0.13,5.44
"2020-01-01",86059,0.23,5.02
"2020-01-01",18904,0.04,0.42
"2020-01-01",13699,0.19,7.11
"2020-01-01",92867,0.02,1.26
"2020-01-01",61517,0.04,1.05
"2020-01-01",29286,0.04,0.84
"2020-01-01",77698,0.1,18.41
"2020-01-01",69429,0.15,4.39
"2020-01-01",56028,0.08,1.46
"2020-01-01",76649,0.59,21.76
"2020-01-01",35201,0.02,2.09
"2020-01-01",19181,0.15,9.62
"2020-01-01",37479,0,
"2020-01-01",49570,0.19,7.11
"2020-01-01",70167,0.1,10.67
"2020-01-01",72460,0.02,0.21
"2020-01-01",69863,0.04,1.67
"2020-01-01",36620,0.36,28.87
"2020-01-01",87342,0.04,0.63
"2020-01-01",52175,0.06,4.6
"2020-01-01",55136,0.06,4.18
"2020-01-01",96116,0.02,0.21
"2020-01-01",66051,0.06,10.25
"2020-01-01",89585,0.02,0.21
"2020-01-01",86812,0.08,6.07
"2020-01-01",57371,0.04,2.51
"2020-01-01",76122,0.02,0.63
"2020-01-01",43491,0.02,0.42
"2020-01-01",39938,0.02,8.16
"2020-01-01",72932,0.04,0.63
"2020-01-01",89267,0.02,1.05
"2020-01-01",83248,0.06,5.65
"2020-01-01",10084,0.02,0.21
"2020-01-01",62934,0.02,3.77
"2020-01-01",15225,0.04,0.84
"2020-01-01",51206,0.02,0.21
"2020-01-01",81189,0.67,151.05
"2020-01-01",23483,0.08,1.67
"2020-01-01",50692,0.13,1.26
"2020-01-01",32340,0.02,2.09
"2020-01-01",16633,0.1,1.67
"2020-01-01",56603,0.04,1.26
"2020-01-01",71217,0,
"2020-01-01",45834,0.13,6.07
"2020-01-01",28504,0.36,57.74
"2020-01-01",45601,0.02,5.44
"2020-01-01",68019,0.15,41.42
"2020-01-01",65277,0,
"2020-01-01",93413,0.02,5.23
"2020-01-01",52736,0.02,0.42
"2020-01-01",76889,0,
"2020-01-01",76214,0.08,4.81
"2020-01-01",91030,0.04,5.02
"2020-01-01",31827,0.02,7.11
"2020-01-01",51340,0.19,7.95
"2020-01-01",98985,0.02,0.21
"2020-01-01",34887,0.29,76.36
"2020-01-01",75777,0.02,1.05
"2020-01-01",94984,0.1,25.31
"2020-01-01",31956,0.08,8.58
"2020-01-01",88925,0.06,1.05
"2020-01-01",72713,0.02,0.21
"2020-01-01",10533,0.02,3.97
"2020-01-01",80440,0.04,1.26
"2020-01-01",46123,0.46,17.36
"2020-01-01",28456,0.06,15.69
"2020-01-01",12803,0.02,3.35
"2020-01-01",86575,0.02,0.21
"2020-01-01",15254,0.06,1.46
"2020-01-01",49751,0.17,20.29
"2020-01-01",91165,0.02,0.21
"2020-01-01",45005,0.02,0.21
"2020-01-01",37153,0.08,11.92
"2020-01-01",11635,0.04,0.84
"2020-01-01",13591,0.04,0.42
"2020-01-01",10745,0.02,2.93
"2020-01-01",16468,0.02,0.84
"2020-01-01",71236,0,
"2020-01-01",24778,0.04,11.3
"2020-01-01",29216,0.04,0.42
"2020-01-01",34201,0.02,0.42
"2020-01-01",95731,8.12,1508.16
"2020-01-01",49785,0.02,5.86
"2020-01-01",33624,0.02,0.21
"2020-01-01",80144,0.25,4.6
"2020-01-01",89802,0.02,1.05
"2020-01-01",10625,0.21,27.82
"2020-01-01",61474,0.15,3.97
"2020-01-01",88885,0.15,3.56
"2020-01-01",93742,0.02,2.3
"2020-01-01",16164,0.06,0.84
"2020-01-01",11406,0.06,3.97
"2020-01-01",82323,0.02,0.63
"2020-01-01",37017,0.02,0.21
"2020-01-01",90153,1.03,127.2
"2020-01-01",18090,0.02,0.42
"2020-01-01",78023,0.02,0.63
"2020-01-01",64948,0.08,7.11
"2020-01-01",48984,0,
"2020-01-01",63801,0.02,0.21
"2020-01-01",30591,0.02,0.21
"2020-01-01",14124,0.08,1.05
"2020-01-01",26488,1.26,288.91
"2020-01-01",69827,4.31,119.87
"2020-01-01",99916,7.05,313.81
"2020-01-01",89050,0.02,0.42
"2020-01-01",25793,0.06,8.79
"2020-01-01",11206,0.02,0.21
"2020-01-01",94058,0.08,1.26
"2020-01-01",15266,0.02,0.21
"2020-01-01",19184,0.02,0.84
"2020-01-01",12463,0.02,0.21
"2020-01-01",29322,0.65,59.62
"2020-01-01",83394,0.02,0.21
"2020-01-01",52247,0.04,3.35
"2020-01-01",50479,0.08,13.6
"2020-01-01",54827,0.19,5.23
"2020-01-01",65358,0.1,1.67
"2020-01-01",99066,0.02,0.63
"2020-01-01",33326,0.04,1.46
"2020-01-01",54430,0.1,3.56
"2020-01-01",92871,2.85,138.49
"2020-01-01",49687,0.04,1.26
"2020-01-01",48165,0.13,7.53
"2020-01-01",32213,8.97,692.05
"2020-01-01",84652,0.04,1.05
"2020-01-01",97896,0.08,4.81
"2020-01-01",73816,0.06,15.69
"2020-01-01",57293,0.08,2.51
"2020-01-01",47792,0.02,0.84
"2020-01-01",53399,0.02,2.72
"2020-01-01",97280,0.17,20.08
"2020-01-01",73323,0.27,21.97
"2020-01-01",75451,0,
"2020-01-01",86407,0.04,0.63
"2020-01-01",13496,0.73,36.4
"2020-01-01",47364,0.02,0.21
"2020-01-01",68148,0.02,1.88
"2020-01-01",42410,0.02,0.21
"2020-01-01",22510,0.02,3.35
"2020-01-01",84152,0.02,0.21
"2020-01-01",57084,0.42,25.1
"2020-01-01",48074,0.02,1.88
"2020-01-01",18437,0.02,1.67
"2020-01-01",33946,0.02,0.42
"2020-01-01",98265,0.98,93.72
"2020-01-01",94324,0.04,5.23
"2020-01-01",21127,0.02,0.21
"2020-01-01",10650,0.06,1.26
"2020-01-01",78596,0.06,7.74
"2020-01-01",39048,0.02,0.21
"2020-01-01",42283,0.02,0.21
"2020-01-01",24342,0.15,22.8
"2020-01-01",60825,0.36,10.25
"2020-01-01",93256,0.04,1.67
"2020-01-01",16406,0.08,34.52
"2020-01-01",41730,0.04,1.46
"2020-01-01",60051,0.08,4.18
"2020-01-01",33185,0.27,8.37
"2020-01-01",85975,0.04,7.11
"2020-01-01",79289,0.02,3.35
"2020-01-02",86294,0.15,2.51
"2020-01-02",93641,0,
"2020-01-02",57724,0.23,43.93
"2020-01-02",12816,0.02,0.21
"2020-01-02",34212,0,
"2020-01-02",26512,0.29,22.18
"2020-01-02",36571,0,
"2020-01-02",34675,0.02,0.63
"2020-01-02",86407,0.04,6.49
"2020-01-02",89360,0.02,0.63
"2020-01-02",52822,0.02,0.42
"2020-01-02",57084,3.74,146.86
"2020-01-02",97280,1.36,294.98
"2020-01-02",59257,0.02,0.21
"2020-01-02",52448,0,
"2020-01-02",84152,0.02,0.21
"2020-01-02",47214,0,
"2020-01-02",11237,0.04,1.46
"2020-01-02",69827,31.65,1214.64
"2020-01-02",25281,0.02,0.21
"2020-01-02",20302,0,
"2020-01-02",98001,0,
"2020-01-02",86703,0.02,0.21
"2020-01-02",24120,1.17,79.08
"2020-01-02",86060,0.02,0.42
"2020-01-02",10625,0.38,26.99
"2020-01-02",16831,0,
"2020-01-02",39004,0,
"2020-01-02",51288,0,
"2020-01-02",82006,0.08,12.34
"2020-01-02",83076,0.02,0.21
"2020-01-02",31956,0.36,56.69
"2020-01-02",37745,0.02,0.63
"2020-01-02",32340,0.19,6.9
"2020-01-02",51340,1.55,51.46
"2020-01-02",25262,0,
"2020-01-02",26753,0.04,0.63
"2020-01-02",79320,0,
"2020-01-02",91397,0.02,0.21
"2020-01-02",68854,0,
"2020-01-02",41424,0.75,215.48
"2020-01-02",61474,0.46,10.67
"2020-01-02",93413,0.02,0.21
"2020-01-02",69706,0,
"2020-01-02",24711,5.13,4359.21
"2020-01-02",26696,0,
"2020-01-02",94984,0.13,2.72
"2020-01-02",71710,0.02,0.63
"2020-01-02",49521,0.02,0.21
"2020-01-02",14769,0.27,41.21
"2020-01-02",79652,0.04,0.84
"2020-01-02",32600,0.04,0.42
"2020-01-02",22624,0.02,1.05
"2020-01-02",64838,0,
"2020-01-02",82323,0.02,2.3
"2020-01-02",96217,0,
"2020-01-02",49571,0.1,21.34
"2020-01-02",99674,0.71,32.64
"2020-01-02",34635,0,
"2020-01-02",91873,0.04,0.42
"2020-01-02",14737,0.02,0.42
"2020-01-02",69953,0,
"2020-01-02",52615,0,
"2020-01-02",28633,0,
"2020-01-02",55007,0.1,16.95
"2020-01-02",56603,0.08,1.88
"2020-01-02",54827,0.33,29.29
"2020-01-02",49785,0.04,1.88
"2020-01-02",49369,0.04,4.39
"2020-01-02",96706,0,
"2020-01-02",17500,0.04,7.53
"2020-01-02",47267,0,
"2020-01-02",84731,0,
"2020-01-02",14168,0.31,13.18
"2020-01-02",77698,0.29,7.53
"2020-01-02",19334,0.33,13.6
"2020-01-02",73814,0.17,10.25
"2020-01-02",13326,0.02,1.05
"2020-01-02",89050,0.1,3.56
"2020-01-02",58235,0,
"2020-01-02",34201,0.02,0.21
"2020-01-02",42410,0.21,11.51
"2020-01-02",94058,0.17,4.18
"2020-01-02",15266,0.04,0.63
"2020-01-02",76122,0.02,0.21
"2020-01-02",78730,0.15,4.18
"2020-01-02",11635,0.02,0.21
"2020-01-02",61384,0.04,4.6
"2020-01-02",18449,0.02,0.21
"2020-01-02",68148,0.1,4.81
"2020-01-02",83754,0,
"2020-01-02",72676,0.17,2.72
"2020-01-02",34696,0.02,0.42
"2020-01-02",50712,0.04,2.72
"2020-01-02",49751,0.77,69.67
"2020-01-02",92993,0.02,0.63
"2020-01-02",16406,0.31,122.59
"2020-01-02",72929,0,
"2020-01-02",83639,0.02,0.42
"2020-01-02",13591,0.06,0.63
"2020-01-02",25559,0.19,25.52
"2020-01-02",98265,2.38,179.92
"2020-01-02",64850,0,
"2020-01-02",21506,0,
"2020-01-02",64636,0.04,5.02
"2020-01-02",76219,0,
"2020-01-02",22879,0.04,0.63
"2020-01-02",77298,0.13,2.3
"2020-01-02",16401,1.05,32.64
"2020-01-02",80225,0.02,1.05
"2020-01-02",53399,0.02,1.46
"2020-01-02",62538,0.04,0.84
"2020-01-02",11206,0.21,2.72
"2020-01-02",57609,0,
"2020-01-02",11406,0.1,3.97
"2020-01-02",30036,0.06,0.84
"2020-01-02",10533,0.29,13.81
"2020-01-02",72673,0,
"2020-01-02",15254,0.13,5.44
"2020-01-02",84652,0.08,1.67
"2020-01-02",17182,0.08,1.88
"2020-01-02",40369,0.02,13.18
"2020-01-02",17941,0.46,11.09
"2020-01-02",42173,0,
"2020-01-02",18437,0.02,1.88
"2020-01-02",45702,0.02,0.21
"2020-01-02",63178,0,
"2020-01-02",15225,0.33,10.67
"2020-01-02",30025,0,
"2020-01-02",89802,0.08,2.93
"2020-01-02",85256,0,
"2020-01-02",69899,0.02,0.21
"2020-01-02",64948,0.08,1.26
"2020-01-02",91033,0.06,1.05
"2020-01-02",88633,0.02,0.21
"2020-01-02",42784,0.02,0.42
"2020-01-02",85975,2.28,266.32
"2020-01-02",88511,0,
"2020-01-02",68192,0.06,5.65
"2020-01-02",83988,0.02,0.63
"2020-01-02",90153,1.32,97.28
"2020-01-02",10433,0,
"2020-01-02",51627,0.02,0.21
"2020-01-02",28709,0.08,1.67
"2020-01-02",36692,0.02,0.42
"2020-01-02",83848,0.08,2.3
"2020-01-02",95731,43.16,9398.12
"2020-01-02",46123,1.19,27.41
"2020-01-02",97988,0.02,3.97
"2020-01-02",49062,0.27,20.29
"2020-01-02",37296,0.02,0.21
"2020-01-02",55589,0.06,1.05
"2020-01-02",87762,0.06,1.05
"2020-01-02",93828,0,
"2020-01-02",77252,0.02,0.21
"2020-01-02",72758,7.93,212.55
"2020-01-02",54794,0,
"2020-01-02",99671,0.15,9.21
"2020-01-02",21183,0.06,1.05
"2020-01-02",19181,0.5,36.4
"2020-01-02",92290,0,
"2020-01-02",56028,0.19,9.41
"2020-01-02",84007,0,
"2020-01-02",83755,0.02,0.21
"2020-01-02",57371,0.02,0.63
"2020-01-02",99066,0.06,0.63
"2020-01-02",26152,0.02,0.21
"2020-01-02",48165,0.1,5.65
"2020-01-02",25663,0.02,0.63
"2020-01-02",39938,0.04,4.6
"2020-01-02",76889,0.02,1.46
"2020-01-02",52091,0,
"2020-01-02",75777,0.02,0.84
"2020-01-02",79876,0,
"2020-01-02",73952,0.63,21.97
"2020-01-02",18904,0.02,0.21
"2020-01-02",83862,0.04,0.42
"2020-01-02",92867,0.13,2.72
"2020-01-02",31569,0.23,25.1
"2020-01-02",92918,0.06,0.63
"2020-01-02",14075,0.19,5.02
"2020-01-02",24778,0.5,30.33
"2020-01-02",85682,0.02,0.21
"2020-01-02",45005,0.15,2.93
"2020-01-02",80144,0.59,15.69
"2020-01-02",98165,0,
"2020-01-02",43396,0.02,0.84
"2020-01-02",24744,0.86,67.99
"2020-01-02",28959,0.06,1.67
"2020-01-02",67923,0,
"2020-01-02",62800,0.04,2.93
"2020-01-02",65277,0.04,6.49
"2020-01-02",83248,0.1,5.65
"2020-01-02",47364,0.02,2.3
"2020-01-02",55278,0.04,1.26
"2020-01-02",69282,0.67,88.28
"2020-01-02",13496,2.11,116.32
"2020-01-02",13429,0.1,1.26
"2020-01-02",57293,0.08,4.39
"2020-01-02",50282,0.02,0.84
"2020-01-02",26488,12.53,2911.72
"2020-01-02",16468,0.17,1.67
"2020-01-02",20619,0,
"2020-01-02",55032,0.02,1.26
"2020-01-02",70167,0.08,2.72
"2020-01-02",48454,0.02,0.63
"2020-01-02",94982,0.04,6.69
"2020-01-02",33326,1.46,60.25
"2020-01-02",89267,0.02,0.21
"2020-01-02",80616,0.02,0.21
"2020-01-02",66051,0.17,21.13
"2020-01-02",31827,0.02,15.06
"2020-01-02",17215,0.04,0.63
"2020-01-02",64915,0,
"2020-01-02",30851,0.06,0.84
"2020-01-02",11255,0.04,3.35
"2020-01-02",74881,0.13,2.51
"2020-01-02",16633,0.44,24.27
"2020-01-02",45601,0.86,75.73
"2020-01-02",79578,0.04,1.05
"2020-01-02",93690,0.08,1.46
"2020-01-02",93742,0.29,17.78
"2020-01-02",37017,0.04,1.67
"2020-01-02",67035,1.78,85.36
"2020-01-02",77960,0,
"2020-01-02",96116,0.13,9.83
"2020-01-02",43818,0,
"2020-01-02",26372,0,
"2020-01-02",33946,0.04,0.42
"2020-01-02",48984,0,
"2020-01-02",76214,0.86,42.89
"2020-01-02",12656,0,
"2020-01-02",52175,0.13,3.77
"2020-01-02",25267,0,
"2020-01-02",96885,0.02,0.21
"2020-01-02",19320,0,
"2020-01-02",91165,2.43,125.73
"2020-01-02",97896,0.5,18.62
"2020-01-02",87342,0.25,12.76
"2020-01-02",54430,0.5,36.82
"2020-01-02",68315,0.02,0.21
"2020-01-02",99792,0,
"2020-01-02",86812,0.17,18.83
"2020-01-02",94443,0.02,0.21
"2020-01-02",62934,1.55,241
"2020-01-02",45811,0.19,5.86
"2020-01-02",44025,0.02,1.26
"2020-01-02",33624,0.36,28.66
"2020-01-02",76229,0.5,42.89
"2020-01-02",88878,0.02,0.21
"2020-01-02",42321,0,
"2020-01-02",34702,0.04,6.69
"2020-01-02",36102,0.02,0.21
"2020-01-02",52736,0.02,0.42
"2020-01-02",61517,0.23,7.74
"2020-01-02",24342,0.61,97.49
"2020-01-02",14124,0.13,1.67
"2020-01-02",49687,0.02,2.3
"2020-01-02",53775,0.02,0.21
"2020-01-02",61538,0.02,0.42
"2020-01-02",69429,0.25,21.97
"2020-01-02",72380,0,
"2020-01-02",88925,0.4,10.88
"2020-01-02",69863,0.46,26.99
"2020-01-02",91030,0.15,2.51
"2020-01-02",92871,14.67,1296.03
"2020-01-02",90929,0.31,4.6
"2020-01-02",29312,0.02,0.42
"2020-01-02",29216,0.02,0.42
"2020-01-02",24559,0,
"2020-01-02",73850,0,
"2020-01-02",68490,0.02,3.14
"2020-01-02",46819,0.02,0.21
"2020-01-02",71217,0.52,27.62
"2020-01-02",98746,0.02,0.21
"2020-01-02",98985,0.02,0.84
"2020-01-02",86575,0.36,11.72
"2020-01-02",39122,0,
"2020-01-02",59304,0,
"2020-01-02",52758,0.04,0.42
"2020-01-02",72468,0,
"2020-01-02",26264,0,
"2020-01-02",92894,0.02,0.84
"2020-01-02",65358,0.21,7.95
"2020-01-02",35201,0.1,4.6
"2020-01-02",76649,18.45,777.62
"2020-01-02",78818,0.31,6.49
"2020-01-02",25793,0.17,26.36
"2020-01-02",89688,3.28,245.82
"2020-01-02",43491,0.02,1.46
"2020-01-02",46534,0.04,0.84
"2020-01-02",64947,0.23,12.34
"2020-01-02",86059,1.09,82.43
"2020-01-02",55136,2.11,211.92
"2020-01-02",41581,0.02,1.26
"2020-01-02",85072,0.02,0.21
"2020-01-02",94158,0.02,0.21
"2020-01-02",36620,0.54,45.61
"2020-01-02",11286,0.06,2.51
"2020-01-02",99916,44.6,2776.36
"2020-01-02",68019,0.52,86.82
"2020-01-02",22856,0,
"2020-01-02",52196,0,
"2020-01-02",41980,0.04,0.84
"2020-01-02",20210,0.46,18.62
"2020-01-02",77774,0,
"2020-01-02",28456,1.19,521.97
"2020-01-02",13699,0.44,15.9
"2020-01-02",19184,0.67,10.04
"2020-01-02",24723,0,
"2020-01-02",75343,0,
"2020-01-02",24242,0.02,0.21
"2020-01-02",62807,0.02,2.09
"2020-01-02",90014,0,
"2020-01-02",29158,0,
"2020-01-02",95066,0.02,0.21
"2020-01-02",94324,0.23,20.5
"2020-01-02",62984,0.02,0.21
"2020-01-02",50479,0.86,49.37
"2020-01-02",50692,0.42,4.6
"2020-01-02",94609,0.04,0.42
"2020-01-02",92844,0.02,0.42
"2020-01-02",68713,0,
"2020-01-02",73323,0.59,44.56
"2020-01-02",93256,0.06,1.46
"2020-01-02",50168,0.04,0.42
"2020-01-02",30593,0.08,8.58
"2020-01-02",79547,0,
"2020-01-02",26491,0.06,1.05
"2020-01-02",33185,3.81,215.69
"2020-01-02",81236,0,
"2020-01-02",70972,0.02,1.88
"2020-01-02",90381,0.02,5.86
"2020-01-02",45834,0.1,3.35
"2020-01-02",57949,0.21,18.83
"2020-01-02",39463,0,
"2020-01-02",24067,0.02,0.21
"2020-01-02",50104,0.06,2.09
"2020-01-02",73816,0.17,11.51
"2020-01-02",37153,3.83,332.22
"2020-01-02",49570,0.56,35.56
"2020-01-02",23483,0.15,2.72
"2020-01-02",47792,0.02,0.21
"2020-01-02",71236,0,
"2020-01-02",76661,0.04,2.93
"2020-01-02",63801,0.02,0.21
"2020-01-02",42156,0,
"2020-01-02",29322,3.33,339.54
"2020-01-02",34887,1.03,185.56
"2020-01-02",22510,0.02,2.51
"2020-01-02",41587,0.1,1.05
"2020-01-02",32213,42.74,6766.32
"2020-01-02",78596,0.13,22.59
