"time","lp_id","pct_access","engagement_index"
"2020-01-01",64948,0.11,1.15
"2020-01-01",90153,0.11,20.69
"2020-01-01",95731,0.11,1.15
"2020-01-01",93684,0.11,1.15
"2020-01-02",95731,0.57,12.64
"2020-01-02",13591,0.11,1.15
"2020-01-02",95253,0.57,108.05
"2020-01-02",52758,0.11,1.15
"2020-01-02",12803,0.11,2.3
"2020-01-02",26372,0.11,12.64
"2020-01-02",28578,0.11,1.15
"2020-01-02",64948,0.11,9.2
"2020-01-02",93684,0.11,1.15
"2020-01-02",80493,0.11,8.05
"2020-01-02",90153,0.11,3.45
"2020-01-02",15254,0.11,20.69
"2020-01-02",89360,0.11,1.15
"2020-01-02",82246,0.11,1.15
"2020-01-02",13496,0.11,1.15
"2020-01-02",13699,0.11,9.2
"2020-01-02",17182,0.11,1.15
"2020-01-02",65358,0.11,1.15
"2020-01-02",79794,0.11,3.45
"2020-01-02",41587,0.11,3.45
"2020-01-02",47364,0.34,8.05
"2020-01-02",11635,0.23,2.3
"2020-01-02",99916,0.11,5.75
"2020-01-02",93742,0.11,10.34
"2020-01-03",47364,0.11,3.45
"2020-01-03",13496,0.11,39.08
"2020-01-03",51340,0.23,10.34
"2020-01-03",69863,0.11,4.6
"2020-01-03",97280,0.11,14.94
"2020-01-03",90153,0.11,5.75
"2020-01-03",85975,0.11,4.6
"2020-01-03",69827,0.34,57.47
"2020-01-03",95253,0.8,108.05
"2020-01-03",93742,0.11,1.15
"2020-01-03",26488,0.11,1.15
"2020-01-03",80493,0.11,12.64
"2020-01-03",24711,0.11,3.45
"2020-01-03",62934,0.11,2.3
"2020-01-03",11635,0.11,1.15
"2020-01-03",64948,0.11,2.3
"2020-01-03",29322,0.23,56.32
"2020-01-03",32213,0.23,5.75
"2020-01-03",95731,0.69,90.8
"2020-01-03",85072,0.11,1.15
"2020-01-03",24829,0.11,24.14
"2020-01-03",70167,0.11,1.15
"2020-01-03",68490,0.11,3.45
"2020-01-04",69863,0.23,8.05
"2020-01-04",26488,0.34,140.23
"2020-01-04",32213,0.34,55.17
"2020-01-04",90153,0.11,19.54
"2020-01-04",13496,0.11,1.15
"2020-01-04",80493,0.11,5.75
"2020-01-04",24829,0.11,16.09
"2020-01-04",99916,0.11,21.84
"2020-01-04",86059,0.11,9.2
"2020-01-04",47364,0.23,19.54
"2020-01-04",93742,0.11,13.79
"2020-01-04",12803,0.11,3.45
"2020-01-04",51340,0.23,14.94
"2020-01-04",87762,0.11,3.45
"2020-01-04",30851,0.11,1.15
"2020-01-04",95253,0.57,82.76
"2020-01-04",65358,0.11,9.2
"2020-01-04",11635,0.23,2.3
"2020-01-04",95731,1.03,91.95
"2020-01-05",91165,0.23,4.6
"2020-01-05",95253,0.34,177.01
"2020-01-05",95731,0.46,94.25
"2020-01-05",26488,0.23,52.87
"2020-01-05",32213,0.11,9.2
"2020-01-05",11635,0.11,1.15
"2020-01-05",64947,0.11,35.63
"2020-01-05",90153,0.11,13.79
"2020-01-05",28396,0.11,1.15
"2020-01-05",99916,0.11,2.3
"2020-01-05",57371,0.11,1.15
"2020-01-05",65358,0.11,6.9
"2020-01-05",13699,0.11,4.6
"2020-01-05",13496,0.34,5.75
"2020-01-05",69863,0.11,3.45
"2020-01-05",51340,0.11,2.3
"2020-01-05",86059,0.11,8.05
"2020-01-05",28504,0.23,2.3
"2020-01-05",72758,0.11,1.15
"2020-01-05",47364,0.11,2.3
"2020-01-06",83248,0.11,32.18
"2020-01-06",28578,0.23,2.3
"2020-01-06",16401,0.34,41.38
"2020-01-06",64947,0.8,85.06
"2020-01-06",16406,0.23,380.46
"2020-01-06",89360,0.11,14.94
"2020-01-06",78586,0.11,1.15
"2020-01-06",83076,1.84,247.13
"2020-01-06",85975,5.17,531.03
"2020-01-06",86059,0.11,1.15
"2020-01-06",72713,0.11,8.05
"2020-01-06",88878,0.11,1.15
"2020-01-06",60825,1.03,17.24
"2020-01-06",97209,0.8,14.94
"2020-01-06",22773,0.57,5.75
"2020-01-06",49751,0.11,2.3
"2020-01-06",64915,0.11,1.15
"2020-01-06",92993,5.86,574.71
"2020-01-06",69827,7.59,896.55
"2020-01-06",55031,1.26,41.38
"2020-01-06",56028,2.18,278.16
"2020-01-06",17182,1.03,33.33
"2020-01-06",49369,0.11,1.15
"2020-01-06",97280,0.57,44.83
"2020-01-06",50712,0.11,45.98
"2020-01-06",15254,0.8,343.68
"2020-01-06",40967,0.34,8.05
"2020-01-06",41380,0.57,8.05
"2020-01-06",90118,0.11,19.54
"2020-01-06",62934,0.8,10.34
"2020-01-06",95859,0.11,1.15
"2020-01-06",97988,0.11,5.75
"2020-01-06",33326,0.8,22.99
"2020-01-06",24829,1.26,45.98
"2020-01-06",32213,21.15,1524.14
"2020-01-06",72932,0.11,1.15
"2020-01-06",51853,0.11,1.15
"2020-01-06",79558,0.11,1.15
"2020-01-06",39343,0.23,2.3
"2020-01-06",52175,0.23,2.3
"2020-01-06",35007,4.71,1456.32
"2020-01-06",47036,0.11,1.15
"2020-01-06",11206,0.23,2.3
"2020-01-06",11255,0.11,4.6
"2020-01-06",65358,1.38,87.36
"2020-01-06",68490,0.11,1.15
"2020-01-06",23483,0.11,1.15
"2020-01-06",65277,0.34,3.45
"2020-01-06",31827,0.11,1.15
"2020-01-06",76214,3.22,166.67
"2020-01-06",46498,0.11,11.49
"2020-01-06",96973,0.92,14.94
"2020-01-06",36620,0.11,3.45
"2020-01-06",58235,0.23,10.34
"2020-01-06",76346,0.34,5.75
"2020-01-06",33185,0.69,26.44
"2020-01-06",53399,0.92,180.46
"2020-01-06",90151,0.92,25.29
"2020-01-06",77430,0.34,3.45
"2020-01-06",16633,0.11,1.15
"2020-01-06",77698,0.11,1.15
"2020-01-06",80560,0.23,4.6
"2020-01-06",72163,0.46,12.64
"2020-01-06",50479,0.11,1.15
"2020-01-06",99916,8.39,227.59
"2020-01-06",71805,0.46,71.26
"2020-01-06",69921,0.11,1.15
"2020-01-06",46752,0.11,1.15
"2020-01-06",79794,0.11,2.3
"2020-01-06",14168,0.11,3.45
"2020-01-06",79673,0.11,1.15
"2020-01-06",80659,0.11,1.15
"2020-01-06",52758,0.8,13.79
"2020-01-06",64838,0.23,3.45
"2020-01-06",28504,7.47,341.38
"2020-01-06",94324,0.8,40.23
"2020-01-06",26488,11.84,3901.15
"2020-01-06",94984,0.11,1.15
"2020-01-06",54430,0.57,11.49
"2020-01-06",26753,0.23,6.9
"2020-01-06",90153,0.11,5.75
"2020-01-06",48165,0.11,8.05
"2020-01-06",98265,0.8,73.56
"2020-01-06",69863,0.46,11.49
"2020-01-06",14769,0.11,1.15
"2020-01-06",95253,9.66,2189.66
"2020-01-06",80493,0.8,44.83
"2020-01-06",86294,0.8,44.83
"2020-01-06",51340,5.75,214.94
"2020-01-06",76661,0.11,1.15
"2020-01-06",13496,4.71,255.17
"2020-01-06",64948,2.07,28.74
"2020-01-06",47364,6.55,627.59
"2020-01-06",88925,1.61,21.84
"2020-01-06",98402,0.11,2.3
"2020-01-06",72758,0.57,20.69
"2020-01-06",11286,0.11,1.15
"2020-01-06",18892,0.11,1.15
"2020-01-06",24711,0.92,109.2
"2020-01-06",29322,8.85,2108.05
"2020-01-06",11635,1.72,40.23
"2020-01-06",88885,0.11,1.15
"2020-01-06",85682,0.34,9.2
"2020-01-06",83848,1.61,42.53
"2020-01-06",94058,0.23,2.3
"2020-01-06",86575,0.11,3.45
"2020-01-06",96864,0.11,1.15
"2020-01-06",80649,0.11,6.9
"2020-01-06",55007,0.23,10.34
"2020-01-06",91165,10.69,743.68
"2020-01-06",95731,25.4,2890.8
"2020-01-06",41150,0.11,18.39
"2020-01-07",69827,8.74,1188.51
"2020-01-07",64838,0.8,174.71
"2020-01-07",33946,0.11,1.15
"2020-01-07",65195,0.11,1.15
"2020-01-07",91165,11.61,1670.11
"2020-01-07",14168,0.57,67.82
"2020-01-07",47364,8.85,774.71
"2020-01-07",77698,0.11,1.15
"2020-01-07",38871,0.11,1.15
"2020-01-07",60825,0.46,5.75
"2020-01-07",88885,0.11,2.3
"2020-01-07",18892,0.57,8.05
"2020-01-07",19334,0.11,1.15
"2020-01-07",71805,0.57,81.61
"2020-01-07",80560,0.69,26.44
"2020-01-07",96973,0.57,42.53
"2020-01-07",11206,0.11,1.15
"2020-01-07",64947,0.57,86.21
"2020-01-07",51853,0.23,20.69
"2020-01-07",88925,0.46,6.9
"2020-01-07",74653,0.11,1.15
"2020-01-07",94324,0.69,34.48
"2020-01-07",10533,0.11,4.6
"2020-01-07",90151,0.57,14.94
"2020-01-07",48532,0.11,1.15
"2020-01-07",33185,2.18,88.51
"2020-01-07",15225,0.23,21.84
"2020-01-07",29916,1.84,1258.62
"2020-01-07",85072,0.34,3.45
"2020-01-07",17941,0.11,1.15
"2020-01-07",93742,0.11,1.15
"2020-01-07",72604,0.11,2.3
"2020-01-07",30851,0.11,3.45
"2020-01-07",14769,0.34,6.9
"2020-01-07",56028,2.07,359.77
"2020-01-07",22773,0.34,3.45
"2020-01-07",64948,2.76,48.28
"2020-01-07",36218,0.11,2.3
"2020-01-07",52758,0.8,11.49
"2020-01-07",40967,0.23,6.9
"2020-01-07",46752,0.11,12.64
"2020-01-07",89360,0.11,2.3
"2020-01-07",73101,0.11,1.15
"2020-01-07",65421,0.11,1.15
"2020-01-07",72758,0.69,17.24
"2020-01-07",80493,0.34,19.54
"2020-01-07",76122,0.11,1.15
"2020-01-07",93684,0.11,2.3
"2020-01-07",45811,0.11,1.15
"2020-01-07",80649,0.11,10.34
"2020-01-07",97209,0.57,6.9
"2020-01-07",55278,0.11,1.15
"2020-01-07",98265,2.3,72.41
"2020-01-07",94058,0.11,1.15
"2020-01-07",13699,0.23,36.78
"2020-01-07",37376,0.11,4.6
"2020-01-07",54511,0.11,1.15
"2020-01-07",81400,0.11,28.74
"2020-01-07",57293,0.11,2.3
"2020-01-07",65358,1.61,258.62
"2020-01-07",92993,4.14,424.14
"2020-01-07",55589,0.11,10.34
"2020-01-07",33326,0.92,118.39
"2020-01-07",71000,0.11,2.3
"2020-01-07",39118,0.11,3.45
"2020-01-07",49619,0.11,1.15
"2020-01-07",83076,0.8,51.72
"2020-01-07",62934,11.38,1677.01
"2020-01-07",33624,0.11,1.15
"2020-01-07",32213,18.85,1256.32
"2020-01-07",72163,0.23,2.3
"2020-01-07",26488,10.8,5251.72
