"time","lp_id","pct_access","engagement_index"
"2020-01-01",23483,0.04,1.98
"2020-01-01",98001,0.02,0.2
"2020-01-01",32340,0.08,3.57
"2020-01-01",75287,0.04,2.78
"2020-01-01",16406,0.04,29.76
"2020-01-01",41587,0,
"2020-01-01",30025,0,
"2020-01-01",35971,0.12,3.57
"2020-01-01",26488,0.52,103.35
"2020-01-01",14737,0.02,0.2
"2020-01-01",29286,0.1,1.19
"2020-01-01",57536,0.02,0.4
"2020-01-01",56603,0.02,0.4
"2020-01-01",34201,0.04,0.79
"2020-01-01",65358,0.08,1.19
"2020-01-01",54426,0.02,0.2
"2020-01-01",94058,0.02,0.2
"2020-01-01",79547,0,
"2020-01-01",61517,0.02,0.6
"2020-01-01",52175,0.02,0.4
"2020-01-01",76036,0.02,0.4
"2020-01-01",95731,2.6,469.55
"2020-01-01",36620,0.18,13.29
"2020-01-01",61441,0.02,0.4
"2020-01-01",34887,0.16,18.65
"2020-01-01",77774,0,
"2020-01-01",38871,0.02,0.2
"2020-01-01",13496,0.3,17.26
"2020-01-01",78818,0.04,0.6
"2020-01-01",24342,0.08,7.93
"2020-01-01",99671,0.1,25.99
"2020-01-01",86059,0.1,3.37
"2020-01-01",64947,0.02,1.19
"2020-01-01",98265,0.24,5.95
"2020-01-01",70167,0.06,8.13
"2020-01-01",75241,0.04,0.99
"2020-01-01",14124,0.06,4.76
"2020-01-01",16164,0.08,1.79
"2020-01-01",57371,0.02,0.79
"2020-01-01",12803,0.02,0.2
"2020-01-01",14588,0.02,0.4
"2020-01-01",28701,0,
"2020-01-01",69827,0.34,7.14
"2020-01-01",52448,0.02,0.2
"2020-01-01",49751,0.1,7.54
"2020-01-01",32600,0.02,0.4
"2020-01-01",72703,0,
"2020-01-01",50479,0.02,1.19
"2020-01-01",72460,0.02,0.2
"2020-01-01",49785,0.02,0.6
"2020-01-01",96706,0.02,0.2
"2020-01-01",79289,0,
"2020-01-01",43080,0,
"2020-01-01",95253,0.08,1.98
"2020-01-01",13699,0.04,2.38
"2020-01-01",90153,0.83,96.01
"2020-01-01",43504,0,
"2020-01-01",41424,0.22,64.07
"2020-01-01",49456,0.02,2.18
"2020-01-01",37153,0.02,0.79
"2020-01-01",29790,0.02,0.2
"2020-01-01",72758,0.06,11.51
"2020-01-01",15254,0.04,4.36
"2020-01-01",31827,0,
"2020-01-01",67035,0.06,0.79
"2020-01-01",49276,0.02,0.2
"2020-01-01",89802,0.04,1.59
"2020-01-01",41730,0.04,1.79
"2020-01-01",57724,0.02,0.79
"2020-01-01",88925,0.02,0.6
"2020-01-01",77698,0.06,0.6
"2020-01-01",33624,0.02,1.39
"2020-01-01",55007,0.02,0.2
"2020-01-01",32213,2.56,236.86
"2020-01-01",54827,0.02,8.33
"2020-01-01",71805,0.02,0.2
"2020-01-01",55031,0.02,0.6
"2020-01-01",58840,0.02,0.2
"2020-01-01",46123,0.14,4.36
"2020-01-01",80616,0.12,7.34
"2020-01-01",99916,1.03,28.17
"2020-01-01",28504,0.08,2.78
"2020-01-01",81189,0.18,43.44
"2020-01-01",51340,0.1,6.15
"2020-01-01",78730,0.02,0.4
"2020-01-01",95204,0.02,0.4
"2020-01-01",67431,0,
"2020-01-01",29322,0.3,12.5
"2020-01-01",34675,0.02,0.2
"2020-01-01",73952,0,
"2020-01-01",28324,0,
"2020-01-01",83248,0.02,0.4
"2020-01-01",65277,0.04,0.4
"2020-01-01",64948,0.02,1.19
"2020-01-01",26491,0.02,0.2
"2020-01-01",33185,0.2,4.96
"2020-01-01",98606,0,
"2020-01-01",84652,0.06,10.32
"2020-01-01",51662,0.06,0.79
"2020-01-01",30851,0.04,1.39
"2020-01-01",88885,0.12,10.12
"2020-01-01",76661,0.02,2.58
"2020-01-01",16633,0.02,0.4
"2020-01-01",26970,0,
"2020-01-01",76214,0.02,0.2
"2020-01-01",73774,0.02,0.2
"2020-01-01",69429,0.04,1.19
"2020-01-01",69863,0.12,3.17
"2020-01-01",26696,0,
"2020-01-01",60825,0.16,4.17
"2020-01-01",77713,0.02,8.73
"2020-01-01",80659,0.02,0.2
"2020-01-01",86407,0.02,0.6
"2020-01-01",29309,0.02,0.2
"2020-01-01",10625,0.02,0.79
"2020-01-01",50168,0.02,4.76
"2020-01-01",54430,0.3,15.47
"2020-01-01",24711,0.1,110.1
"2020-01-01",57084,0.06,7.93
"2020-01-01",15225,0.06,1.39
"2020-01-01",16401,0.32,87.88
"2020-01-01",48165,0.08,4.17
"2020-01-01",72468,0.02,0.4
"2020-01-01",10533,0.04,6.35
"2020-01-01",81654,0,
"2020-01-01",85781,0.02,1.39
"2020-01-01",80144,0.14,2.98
"2020-01-02",92918,0.02,12.89
"2020-01-02",24778,0.02,0.79
"2020-01-02",27232,0.02,3.37
"2020-01-02",58840,0.04,5.55
"2020-01-02",26533,0.02,0.2
"2020-01-02",29216,0.04,0.4
"2020-01-02",31827,0.02,3.77
"2020-01-02",41730,0.42,48.99
"2020-01-02",18904,0.04,0.99
"2020-01-02",54827,0.12,3.97
"2020-01-02",41424,0.4,116.62
"2020-01-02",17943,0.06,14.88
"2020-01-02",68845,0,
"2020-01-02",66282,0,
"2020-01-02",66551,0.02,0.4
"2020-01-02",19334,0.04,6.15
"2020-01-02",25864,0.02,0.2
"2020-01-02",72713,0.04,0.4
"2020-01-02",56603,0.02,2.38
"2020-01-02",24711,4.44,2532.53
"2020-01-02",87342,0.1,25.59
"2020-01-02",12192,0.02,0.2
"2020-01-02",63660,0.02,0.2
"2020-01-02",80144,0.54,13.09
"2020-01-02",97280,0.5,120.39
"2020-01-02",57949,0.2,11.7
"2020-01-02",28698,0.02,0.2
"2020-01-02",80616,4.17,267.75
"2020-01-02",17182,0.14,9.12
"2020-01-02",86515,0.06,0.6
"2020-01-02",11406,0.02,0.4
"2020-01-02",98001,0,
"2020-01-02",13117,0.1,4.36
"2020-01-02",86575,0,
"2020-01-02",32340,0.44,12.3
"2020-01-02",56028,0.12,2.38
"2020-01-02",29789,0,
"2020-01-02",26970,0.06,1.19
"2020-01-02",16633,0.24,9.92
"2020-01-02",49570,0.04,1.39
"2020-01-02",96111,0.02,0.2
"2020-01-02",45005,0.08,3.77
"2020-01-02",73952,0.04,0.79
"2020-01-02",76649,0.02,0.2
"2020-01-02",70167,0.12,2.78
"2020-01-02",55589,0.08,11.31
"2020-01-02",53775,0.02,0.2
"2020-01-02",37373,0.08,0.79
"2020-01-02",31218,0,
"2020-01-02",71564,0.02,0.2
"2020-01-02",93256,0.08,0.79
"2020-01-02",29158,0,
"2020-01-02",61384,2.78,628.52
"2020-01-02",43504,0,
"2020-01-02",95253,0.3,45.82
"2020-01-02",61099,6.98,164.22
"2020-01-02",19320,0.02,0.2
"2020-01-02",31150,0.02,0.2
"2020-01-02",69059,0,
"2020-01-02",37804,0,
"2020-01-02",14975,0.1,2.58
"2020-01-02",95731,31.79,6087.27
"2020-01-02",13429,0,
"2020-01-02",45912,0.02,1.39
"2020-01-02",32213,42.58,7407.18
"2020-01-02",99671,0.2,74.18
"2020-01-02",33946,0.02,0.2
"2020-01-02",69921,0.36,44.63
"2020-01-02",28003,0,
"2020-01-02",76036,0.02,10.12
"2020-01-02",14588,0.14,38.48
"2020-01-02",24342,0.1,34.71
"2020-01-02",92993,0.04,0.79
"2020-01-02",89688,0.02,0.2
"2020-01-02",83567,0.04,1.39
"2020-01-02",13591,0.22,6.74
"2020-01-02",86059,0.5,25.78
"2020-01-02",73101,0.02,0.4
"2020-01-02",49276,0.18,2.58
"2020-01-02",99916,25.76,1731.85
"2020-01-02",71236,0.02,0.4
"2020-01-02",50712,0.02,0.79
"2020-01-02",18437,0.08,1.79
"2020-01-02",83606,0.02,0.4
"2020-01-02",72758,0.26,21.42
"2020-01-02",91030,0.04,0.4
"2020-01-02",28786,0,
"2020-01-02",37153,15.81,1779.06
"2020-01-02",17500,0.02,1.98
"2020-01-02",37017,0.04,0.99
"2020-01-02",52196,0.02,4.17
"2020-01-02",69827,32.92,1363.15
"2020-01-02",64124,0.02,0.4
"2020-01-02",57371,0.04,3.37
"2020-01-02",19044,0.56,39.67
"2020-01-02",80560,1.27,199.13
"2020-01-02",71217,0,
"2020-01-02",47261,0.04,36.3
"2020-01-02",84152,0.02,0.2
"2020-01-02",57293,0.02,0.79
"2020-01-02",39299,1.96,86.67
"2020-01-02",11577,0,
"2020-01-02",80659,0.04,0.4
"2020-01-02",26488,9.8,2736.22
"2020-01-02",63801,0.02,0.2
"2020-01-02",90153,1.15,96.59
"2020-01-02",90091,0.1,4.56
"2020-01-02",49050,0.38,40.06
"2020-01-02",17941,0.38,6.94
"2020-01-02",84652,0.32,33.52
"2020-01-02",71728,0.02,0.2
"2020-01-02",28381,0,
"2020-01-02",86775,0.06,1.39
"2020-01-02",69953,0,
"2020-01-02",29790,1.49,116.42
"2020-01-02",16164,0.36,9.12
"2020-01-02",13699,0.52,21.82
"2020-01-02",52604,0,
"2020-01-02",36692,5.32,444.86
"2020-01-02",11286,0.02,0.2
"2020-01-02",99066,0.02,0.4
"2020-01-02",68713,0.02,0.4
"2020-01-02",68019,0,
"2020-01-02",10533,1.75,120.98
"2020-01-02",56695,0,
"2020-01-02",11206,0.06,0.99
"2020-01-02",54430,0.77,29.35
"2020-01-02",95233,0.02,0.99
