"time","lp_id","pct_access","engagement_index"
"2020-01-01",76649,0.12,4.5
"2020-01-01",55589,0.03,4.5
"2020-01-01",73952,0.09,4.2
"2020-01-01",26488,0.57,381.98
"2020-01-01",85836,0.06,4.5
"2020-01-01",92871,0.24,10.51
"2020-01-01",13429,0.06,0.9
"2020-01-01",68490,0.03,0.3
"2020-01-01",92993,0.18,20.42
"2020-01-01",16401,0,
"2020-01-01",86059,0.06,1.5
"2020-01-01",43491,0.03,15.32
"2020-01-01",29322,0.09,3.9
"2020-01-01",41424,0.03,2.1
"2020-01-01",16633,0.03,1.5
"2020-01-01",24711,0.03,6.31
"2020-01-01",26491,0,
"2020-01-01",85975,0.06,2.1
"2020-01-01",70167,0,
"2020-01-01",38871,0.03,0.3
"2020-01-01",98265,0.03,3
"2020-01-01",36692,0.03,6.61
"2020-01-01",91165,0.03,0.3
"2020-01-01",44025,0.03,0.3
"2020-01-01",23483,0.03,1.5
"2020-01-01",80144,0,
"2020-01-01",32213,0.75,38.44
"2020-01-01",26533,0.03,0.3
"2020-01-01",54430,0.03,0.9
"2020-01-01",96255,0.03,0.6
"2020-01-01",15254,0.03,0.9
"2020-01-01",45811,0.06,0.9
"2020-01-01",33185,0.09,2.4
"2020-01-01",45820,0.03,0.6
"2020-01-01",29790,0.03,2.4
"2020-01-01",99916,0.51,19.82
"2020-01-01",57949,0.03,0.3
"2020-01-01",37804,0,
"2020-01-01",14769,0,
"2020-01-01",69827,0.27,21.62
"2020-01-01",16164,0,
"2020-01-01",19044,0.03,15.62
"2020-01-01",10084,0.03,0.6
"2020-01-01",95859,0.03,2.4
"2020-01-01",32600,0,
"2020-01-01",65277,0,
"2020-01-01",86407,0,
"2020-01-01",49050,0.06,4.5
"2020-01-01",61384,0.06,5.11
"2020-01-01",13591,0.03,7.51
"2020-01-01",95731,0.9,113.21
"2020-01-01",14588,0,
"2020-01-01",67149,0.03,0.3
"2020-01-01",64948,0.15,14.41
"2020-01-01",96706,0.03,2.7
"2020-01-01",10533,0.03,3
"2020-01-01",70336,0.03,0.9
"2020-01-01",50580,0.36,15.92
"2020-01-01",13496,0.12,1.8
"2020-01-01",62252,0.03,0.3
"2020-01-01",86703,0,
"2020-01-01",72673,0.03,0.3
"2020-01-01",68019,0.09,37.24
"2020-01-01",58351,0.03,1.5
"2020-01-01",48165,0,
"2020-01-01",28504,0.03,7.21
"2020-01-01",50479,0.12,6.61
"2020-01-01",95253,0,
"2020-01-01",51340,0.06,1.8
"2020-01-01",72758,0,
"2020-01-01",79673,0,
"2020-01-01",90153,0,
"2020-01-01",16406,0.03,19.22
"2020-01-02",61876,0,
"2020-01-02",92871,0.51,24.92
"2020-01-02",49571,0,
"2020-01-02",99916,0.69,35.44
"2020-01-02",26488,0.63,448.65
"2020-01-02",83248,0.03,0.9
"2020-01-02",46123,0,
"2020-01-02",50479,0.18,11.11
"2020-01-02",14124,0,
"2020-01-02",22962,0,
"2020-01-02",39048,0.03,0.3
"2020-01-02",69827,0.45,57.66
"2020-01-02",68019,0.09,60.06
"2020-01-02",65277,0,
"2020-01-02",33562,0,
"2020-01-02",98265,0.09,1.8
"2020-01-02",86059,0.03,5.71
"2020-01-02",28504,0.12,3
"2020-01-02",89050,0,
"2020-01-02",13591,0.03,6.31
"2020-01-02",42608,0,
"2020-01-02",72932,0.03,0.3
"2020-01-02",30851,0,
"2020-01-02",84007,0,
"2020-01-02",52615,0,
"2020-01-02",50282,0.06,0.9
"2020-01-02",54430,0.06,0.6
"2020-01-02",10533,0,
"2020-01-02",61384,0.06,15.02
"2020-01-02",31218,0,
"2020-01-02",16401,0,
"2020-01-02",37804,0,
"2020-01-02",41587,0,
"2020-01-02",75781,0,
"2020-01-02",60051,0,
"2020-01-02",33185,0,
"2020-01-02",85836,0.06,0.9
"2020-01-02",53775,0.03,1.2
"2020-01-02",79673,0,
"2020-01-02",85975,0.03,0.3
"2020-01-02",19044,0.03,1.5
"2020-01-02",67035,0,
"2020-01-02",11635,0,
"2020-01-02",37017,0.03,2.4
"2020-01-02",67431,0,
"2020-01-02",29312,0.09,2.4
"2020-01-02",64948,0.06,5.11
"2020-01-02",58351,0.03,0.6
"2020-01-02",80616,0,
"2020-01-02",81189,0.03,10.81
"2020-01-02",14168,0.03,0.3
"2020-01-02",81654,0,
"2020-01-02",29790,0.09,8.11
"2020-01-02",14769,0.03,0.3
"2020-01-02",32213,0.81,41.74
"2020-01-02",19334,0,
"2020-01-02",26696,0,
"2020-01-02",45601,0,
"2020-01-02",76649,0,
"2020-01-02",16633,0.03,0.3
"2020-01-02",32340,0.03,0.3
