"time","lp_id","pct_access","engagement_index"
"2020-01-01",49751,0.02,0.23
"2020-01-01",57084,0.02,4.46
"2020-01-01",76122,0.02,0.23
"2020-01-01",14168,0.02,0.23
"2020-01-01",76512,0.02,0.23
"2020-01-01",69757,0.02,0.94
"2020-01-01",16633,0.02,0.23
"2020-01-01",69827,0.02,0.23
"2020-01-01",13496,0.09,2.11
"2020-01-01",69429,0.05,2.35
"2020-01-01",52175,0.02,0.23
"2020-01-01",78818,0.02,0.23
"2020-01-01",16164,0.02,0.23
"2020-01-01",99916,0.07,2.58
"2020-01-01",72932,0.02,0.23
"2020-01-01",94982,0.02,0.23
"2020-01-01",95253,0.02,0.23
"2020-01-01",64948,0.05,5.17
"2020-01-01",80144,0.02,0.47
"2020-01-01",32213,0.26,25.14
"2020-01-01",36620,0.02,0.94
"2020-01-01",34887,0.05,6.81
"2020-01-01",28504,0.02,0.47
"2020-01-01",41424,0.07,15.27
"2020-01-01",69863,0.02,0.94
"2020-01-01",90153,0.05,4.7
"2020-01-01",95731,0.35,35.94
"2020-01-01",65358,0.02,0.47
"2020-01-01",29322,0.02,0.94
"2020-01-01",97280,0.02,0.23
"2020-01-01",20069,0.09,11.51
"2020-01-01",15225,0.02,0.23
"2020-01-01",51340,0.02,5.64
"2020-01-01",57371,0.02,0.94
"2020-01-01",50479,0.02,16.21
"2020-01-02",64947,0.16,17.38
"2020-01-02",87342,0.05,0.7
"2020-01-02",33326,0.35,32.17
"2020-01-02",52850,1.17,15.5
"2020-01-02",92918,0.07,1.64
"2020-01-02",31956,0.02,0.47
"2020-01-02",45820,0.35,40.39
"2020-01-02",99916,13.53,295.91
"2020-01-02",49570,0.05,1.41
"2020-01-02",16155,0.02,0.7
"2020-01-02",77698,0.09,3.05
"2020-01-02",69757,2.28,324.1
"2020-01-02",95731,25.13,1838.66
"2020-01-02",90153,0.02,4.46
"2020-01-02",72932,0.02,0.23
"2020-01-02",41424,0.35,107.33
"2020-01-02",34856,0.02,0.7
"2020-01-02",94058,0.05,2.58
"2020-01-02",88878,0.02,0.47
"2020-01-02",62538,0.02,0.23
"2020-01-02",69827,1.71,217.24
"2020-01-02",87537,0.02,0.23
"2020-01-02",88925,3.73,66.46
"2020-01-02",57371,0.05,2.82
"2020-01-02",32213,24.52,1755.99
"2020-01-02",24711,3.48,1574.21
"2020-01-02",64850,0.4,10.8
"2020-01-02",54430,0.16,3.99
"2020-01-02",83248,0.14,23.49
"2020-01-02",57084,1.83,84.31
"2020-01-02",28199,0.07,4.46
"2020-01-02",60485,0.02,0.23
"2020-01-02",36102,0.05,0.47
"2020-01-02",17941,0.4,12.68
"2020-01-02",85378,0.02,0.23
"2020-01-02",62934,0.68,118.6
"2020-01-02",67602,0.02,0.94
"2020-01-02",64915,1.48,318.22
"2020-01-02",78596,0.02,0.94
"2020-01-02",69429,0.94,146.08
"2020-01-02",80560,0.19,11.74
"2020-01-02",55007,0.05,3.05
"2020-01-02",91030,0.02,0.23
"2020-01-02",20472,0.12,1.88
"2020-01-02",55589,0.42,7.05
"2020-01-02",48165,0.02,3.29
"2020-01-02",25793,0.07,15.27
"2020-01-02",98265,3.36,324.57
"2020-01-02",87696,0.02,0.23
"2020-01-02",16753,0.02,0.23
"2020-01-02",36620,0.02,0.23
"2020-01-02",39004,0.02,0.23
"2020-01-02",86775,0.05,0.47
"2020-01-02",20069,11.55,1685.53
"2020-01-02",71805,1.97,39.46
"2020-01-02",10745,0.87,122.12
"2020-01-02",51340,1.71,37.81
"2020-01-02",36218,0.02,0.23
"2020-01-02",57724,0.16,19.02
"2020-01-02",23483,0.07,0.94
"2020-01-02",13699,0.68,17.38
"2020-01-02",29322,3.36,323.63
"2020-01-02",69921,0.02,0.23
"2020-01-02",11712,0.12,15.03
"2020-01-02",81189,1.48,193.05
"2020-01-02",64528,0.02,0.47
"2020-01-02",72758,0.05,0.7
"2020-01-02",33946,0.02,1.88
"2020-01-02",72159,0.19,4.23
"2020-01-02",54827,0.02,3.76
"2020-01-02",32340,0.19,8.92
"2020-01-02",46380,0.09,77.97
"2020-01-02",98001,0.05,1.41
"2020-01-02",35201,0.05,2.11
"2020-01-02",26696,0.02,3.76
"2020-01-02",16633,0.8,50.73
"2020-01-02",95768,0.02,0.23
"2020-01-02",80616,1.76,94.18
"2020-01-02",30851,0.05,0.47
"2020-01-02",80144,0.21,3.52
"2020-01-02",46123,0.78,13.15
"2020-01-02",69863,1.74,86.66
"2020-01-02",62984,0.02,0.47
"2020-01-02",86059,0.68,41.33
"2020-01-02",47319,0.02,0.23
"2020-01-02",76229,0.19,14.8
"2020-01-02",67035,0.75,90.65
"2020-01-02",97280,2.21,269.61
"2020-01-02",75625,0.14,1.64
"2020-01-02",14124,0.02,0.7
"2020-01-02",83862,0.45,6.81
"2020-01-02",34887,2,419.21
"2020-01-02",23927,0.02,0.7
"2020-01-02",19044,0.12,25.83
"2020-01-02",97125,0.31,37.81
"2020-01-02",93256,0.16,2.11
"2020-01-02",26491,0.02,2.11
"2020-01-02",63335,0.02,0.23
"2020-01-02",75727,0.02,0.23
"2020-01-02",79673,0.02,0.47
"2020-01-02",80659,0.02,0.23
"2020-01-02",40278,0.02,0.7
"2020-01-02",87762,0.02,0.47
"2020-01-02",72468,0.02,0.47
"2020-01-02",26753,0.02,0.23
"2020-01-02",16401,0.05,1.41
"2020-01-02",34696,0.02,0.23
"2020-01-02",92290,0.02,1.17
"2020-01-02",64948,1.5,33.58
"2020-01-02",50104,0.02,0.23
"2020-01-02",26488,2.58,403.95
"2020-01-02",16164,0.61,19.02
"2020-01-02",61384,1.24,239.08
"2020-01-02",16406,0.7,574.45
"2020-01-02",43491,0.21,35.46
"2020-01-02",95222,0.05,0.94
"2020-01-02",33185,2.16,125.65
"2020-01-02",60825,0.07,1.41
"2020-01-02",15254,2.23,202.44
"2020-01-02",37963,0.07,0.7
"2020-01-02",28504,2.72,130.81
"2020-01-02",96412,0.28,3.76
"2020-01-02",95253,0.89,139.97
"2020-01-02",83848,0.09,1.41
"2020-01-02",29216,0.02,0.47
"2020-01-02",25827,0.02,4.93
"2020-01-02",11206,0.02,1.17
"2020-01-02",49619,0.07,0.94
"2020-01-02",52175,0.09,1.41
"2020-01-02",14168,0.47,11.27
"2020-01-02",52695,0.02,0.23
"2020-01-02",89050,0.02,0.7
"2020-01-02",10533,0.7,62.24
"2020-01-02",77713,0.28,31.47
"2020-01-02",28744,0.02,0.23
"2020-01-02",19320,0.05,0.47
"2020-01-02",37600,0.94,161.11
"2020-01-02",76214,0.42,46.97
"2020-01-02",31985,0.02,0.23
"2020-01-02",70167,0.02,0.23
"2020-01-02",11286,0.02,0.23
"2020-01-02",83270,0.02,0.23
"2020-01-02",26512,0.02,1.64
"2020-01-02",39938,0.02,0.47
"2020-01-02",16085,0.23,4.7
"2020-01-02",95204,0.02,0.47
"2020-01-02",47261,0.02,5.17
"2020-01-02",93742,2.04,273.37
"2020-01-02",50479,0.82,103.1
"2020-01-02",70336,0.02,2.11
"2020-01-02",64838,0.05,11.27
"2020-01-02",13326,0.02,0.23
"2020-01-02",86407,0.28,8.45
"2020-01-02",13496,1.81,66.46
"2020-01-02",57293,0.02,0.23
"2020-01-02",13591,0.02,0.23
"2020-01-02",55031,0.49,27.95
"2020-01-02",49751,0.19,16.44
"2020-01-02",10801,0.59,42.27
"2020-01-02",49050,0.07,25.36
"2020-01-02",94324,0.31,17.14
"2020-01-02",89802,0.07,5.17
"2020-01-02",36692,1.29,243.78
"2020-01-02",18663,0.02,0.23
"2020-01-02",83118,0.33,44.39
