"time","lp_id","pct_access","engagement_index"
"2020-01-01",67431,0.08,1.66
"2020-01-01",84536,0.33,53.02
"2020-01-01",47364,0.17,33.14
"2020-01-01",92844,0.08,2.49
"2020-01-01",39004,0.08,1.66
"2020-01-01",32213,0,
"2020-01-01",93742,0.17,9.94
"2020-01-01",90153,0.08,0.83
"2020-01-01",33185,0.17,18.23
"2020-01-01",40159,0.08,3.31
"2020-01-01",15305,0.08,1.66
"2020-01-01",95731,0.25,205.47
"2020-01-01",65358,0.08,1.66
"2020-01-01",10533,0.08,0.83
"2020-01-01",55589,0.08,11.6
"2020-01-01",93684,0.08,4.97
"2020-01-01",81654,0.08,1.66
"2020-01-01",26488,0.08,588.24
"2020-01-01",29322,0.33,34.8
"2020-01-01",51853,0.08,0.83
"2020-01-01",25559,0.33,60.48
"2020-01-01",36620,0.17,21.54
"2020-01-01",95483,0.25,52.2
"2020-01-01",69827,0,
"2020-01-01",43491,0.17,5.8
"2020-01-02",93413,0.08,8.29
"2020-01-02",99984,0.08,9.94
"2020-01-02",43430,0.25,6.63
"2020-01-02",10450,0.08,0.83
"2020-01-02",94058,0,
"2020-01-02",80616,0.08,6.63
"2020-01-02",84217,0.08,6.63
"2020-01-02",36620,0.08,9.11
"2020-01-02",43491,0.17,4.14
"2020-01-02",41150,0.08,3.31
"2020-01-02",35007,0.17,29.83
"2020-01-02",13496,1.24,116.82
"2020-01-02",93802,0.08,1.66
"2020-01-02",71710,0.08,1.66
"2020-01-02",53775,0.17,84.51
"2020-01-02",50479,0.5,324.77
"2020-01-02",96111,0.08,1.66
"2020-01-02",50168,0.17,3.31
"2020-01-02",77698,0,
"2020-01-02",24342,0.25,41.43
"2020-01-02",49785,0.08,6.63
"2020-01-02",16633,1.33,114.33
"2020-01-02",72758,0.17,68.77
"2020-01-02",76122,2.15,103.56
"2020-01-02",55920,0.08,9.94
"2020-01-02",66023,0,
"2020-01-02",41675,0,
"2020-01-02",14769,0.17,10.77
"2020-01-02",55032,0,
"2020-01-02",83248,0,
"2020-01-02",29916,0.08,6.63
"2020-01-02",80440,0.08,3.31
"2020-01-02",14124,0.08,1.66
"2020-01-02",43818,0,
"2020-01-02",14168,0.33,13.26
"2020-01-02",15254,0.25,12.43
"2020-01-02",18659,0,
"2020-01-02",50104,0,
"2020-01-02",19181,0.17,34.8
"2020-01-02",76649,0.08,20.71
"2020-01-02",51853,0.41,12.43
"2020-01-02",30851,0.17,9.94
"2020-01-02",56028,0.08,3.31
"2020-01-02",58235,0,
"2020-01-02",28504,0.25,26.51
"2020-01-02",29790,0,
"2020-01-02",46123,0,
"2020-01-02",73548,0,
"2020-01-02",86059,0.33,16.57
"2020-01-02",66025,0.08,29.83
"2020-01-02",15225,0.17,13.26
"2020-01-02",92844,0.17,21.54
"2020-01-02",13117,0,
"2020-01-02",84536,0.66,355.43
"2020-01-02",24711,1.33,2777.13
"2020-01-02",90153,0.17,11.6
"2020-01-02",80560,0.17,16.57
"2020-01-02",42417,0.08,1.66
"2020-01-02",26491,0.08,8.29
"2020-01-02",10533,2.24,314.83
"2020-01-02",33624,0.08,8.29
"2020-01-02",63740,0.25,3.31
"2020-01-02",80144,0.08,6.63
"2020-01-02",33185,1.57,150.79
"2020-01-02",69827,1.91,319.8
"2020-01-02",88644,0,
"2020-01-02",71279,0.17,2.49
"2020-01-02",16401,0.08,1.66
"2020-01-02",60825,0.08,19.88
"2020-01-02",99916,2.65,340.51
"2020-01-02",83076,0.08,13.26
"2020-01-02",64636,0.99,110.19
"2020-01-02",64948,2.07,138.36
"2020-01-02",72468,0.08,1.66
"2020-01-02",64838,0.5,164.87
"2020-01-02",22962,0.41,235.29
"2020-01-02",54827,0.25,13.26
"2020-01-02",47364,13.26,4670.26
"2020-01-02",28939,0,
"2020-01-02",49751,0.08,4.97
"2020-01-02",95731,8.62,2314
"2020-01-02",98265,0.41,387.74
"2020-01-02",64947,0.99,90.31
"2020-01-02",52175,0,
"2020-01-02",69863,0.17,2.49
"2020-01-02",11635,0.08,1.66
"2020-01-02",95483,0.58,135.05
"2020-01-02",57949,0.5,38.11
"2020-01-02",33946,0,
"2020-01-02",93742,0.08,11.6
"2020-01-02",72124,0.17,2.49
"2020-01-02",49518,0.25,26.51
"2020-01-02",52196,0.17,19.06
"2020-01-02",13591,0.08,1.66
"2020-01-02",32340,0.33,26.51
"2020-01-02",16164,0.17,4.97
"2020-01-02",25559,2.24,734.88
"2020-01-02",71805,0.25,5.8
"2020-01-02",98468,0.08,1.66
"2020-01-02",40159,0.33,40.6
"2020-01-02",74174,0,
"2020-01-02",57084,0.08,1.66
"2020-01-02",55589,0.17,17.4
"2020-01-02",18090,0.08,1.66
"2020-01-02",52758,0,
"2020-01-02",66884,0.08,3.31
"2020-01-02",79794,0.08,14.91
"2020-01-02",92433,0.08,1.66
"2020-01-02",81189,0,
"2020-01-02",13699,0.41,16.57
"2020-01-02",77430,0.08,1.66
"2020-01-02",23483,0.08,1.66
"2020-01-02",87762,0.08,0.83
"2020-01-02",26407,0.08,0.83
"2020-01-02",91030,0,
"2020-01-02",48165,0.08,9.94
"2020-01-02",86703,0.41,498.76
"2020-01-02",86407,0.08,1.66
"2020-01-02",90014,0.08,1.66
"2020-01-02",16406,0.08,16.57
"2020-01-02",51340,1.33,113.5
"2020-01-02",29322,0.25,91.96
"2020-01-02",41380,0.08,4.14
"2020-01-02",78818,0,
"2020-01-02",35201,0.17,14.91
"2020-01-02",85975,0.17,8.29
"2020-01-02",76214,0.99,201.33
"2020-01-02",56603,0.08,6.63
"2020-01-02",37017,0.08,14.91
"2020-01-02",26488,5.39,3501.24
"2020-01-02",81654,0.17,3.31
"2020-01-02",84652,0.08,11.6
"2020-01-02",49687,0.08,3.31
"2020-01-02",54430,0.08,3.31
"2020-01-02",38871,0.08,2.49
"2020-01-03",48165,0.08,0.83
"2020-01-03",37017,0.17,2.49
"2020-01-03",16633,0,
"2020-01-03",84536,0.66,443.25
"2020-01-03",14124,0,
"2020-01-03",16164,0.08,1.66
"2020-01-03",11406,0.08,3.31
"2020-01-03",65358,0.17,3.31
"2020-01-03",33326,0.17,3.31
"2020-01-03",79289,0.08,1.66
"2020-01-03",49518,0.08,1.66
"2020-01-03",11069,0.17,3.31
"2020-01-03",87342,0.17,18.23
"2020-01-03",45811,0,
"2020-01-03",86294,0.08,3.31
"2020-01-03",10650,0.08,3.31
"2020-01-03",25559,1.57,337.2
"2020-01-03",98402,0.17,21.54
"2020-01-03",52196,0.17,8.29
"2020-01-03",16468,0.08,1.66
"2020-01-03",36620,0.25,52.2
"2020-01-03",15225,0.08,1.66
"2020-01-03",41424,0,
"2020-01-03",95731,4.64,982.6
"2020-01-03",46752,0.08,8.29
"2020-01-03",93690,0,
"2020-01-03",77698,0.17,2.49
"2020-01-03",41587,0.08,1.66
"2020-01-03",76649,0.08,3.31
"2020-01-03",80144,0,
"2020-01-03",13496,0.5,21.54
"2020-01-03",43430,0.17,6.63
"2020-01-03",33946,0,
"2020-01-03",23483,0.08,3.31
"2020-01-03",35201,0.08,8.29
"2020-01-03",72124,0,
"2020-01-03",66025,0.08,33.14
"2020-01-03",26488,4.23,2035.63
"2020-01-03",50479,0.25,48.05
"2020-01-03",40159,0.25,29
"2020-01-03",83663,0,
"2020-01-03",64838,0.33,139.19
"2020-01-03",57084,0.08,1.66
"2020-01-03",70167,0.08,1.66
"2020-01-03",64947,0.58,72.08
"2020-01-03",95483,0.58,152.44
"2020-01-03",86059,0,
"2020-01-03",60286,0.08,3.31
"2020-01-03",55589,0.17,51.37
"2020-01-03",90153,0.17,14.91
"2020-01-03",24711,1.74,2700.08
"2020-01-03",24460,0,
"2020-01-03",83248,0.08,4.97
"2020-01-03",57949,0.17,6.63
"2020-01-03",96116,0.17,18.23
"2020-01-03",92844,0.33,77.88
"2020-01-03",64948,1.08,63.79
"2020-01-03",14769,0.17,10.77
"2020-01-03",86703,0.25,121.79
"2020-01-03",53775,0.17,22.37
"2020-01-03",98265,1.08,50.54
"2020-01-03",16401,0.08,1.66
"2020-01-03",29790,0,
"2020-01-03",94058,0.08,1.66
"2020-01-03",33185,1.16,140.85
"2020-01-03",72758,0.08,1.66
"2020-01-03",35007,0.17,8.29
"2020-01-03",72604,0.08,0.83
"2020-01-03",77713,0.17,3.31
"2020-01-03",99916,2.49,219.55
