"time","lp_id","pct_access","engagement_index"
"2020-01-01",95731,0.09,24.4
"2020-01-01",24711,0.03,127.76
"2020-01-01",68490,0.03,1.44
"2020-01-01",50129,0,
"2020-01-01",26372,0.03,2.87
"2020-01-01",16633,0,
"2020-01-01",76649,0.43,11.48
"2020-01-01",83461,0,
"2020-01-01",99916,0,
"2020-01-01",38871,0,
"2020-01-01",47364,0.11,13.49
"2020-01-01",28504,0,
"2020-01-01",50479,0,
"2020-01-01",69429,0,
"2020-01-01",26488,0.11,70.34
"2020-01-01",83394,0,
"2020-01-01",92871,0.03,0.29
"2020-01-01",30817,0,
"2020-01-01",11206,0,
"2020-01-01",69827,0.03,1.44
"2020-01-01",92993,0.06,6.32
"2020-01-01",10533,0,
"2020-01-01",29158,0,
"2020-01-01",61441,0,
"2020-01-01",85682,0,
"2020-01-01",55031,0,
"2020-01-01",57084,0.03,0.57
"2020-01-01",76214,0.03,8.33
"2020-01-01",28525,0.03,0.57
"2020-01-01",11635,0.03,2.87
"2020-01-01",28709,0,
"2020-01-01",13496,0.03,0.57
"2020-01-01",78818,0.03,0.29
"2020-01-01",24342,0,
"2020-01-02",43430,0.03,1.72
"2020-01-02",23094,0,
"2020-01-02",76214,0.03,0.29
"2020-01-02",70167,0,
"2020-01-02",70957,0,
"2020-01-02",52430,0,
"2020-01-02",77713,0,
"2020-01-02",65131,0,
"2020-01-02",61099,0.03,0.29
"2020-01-02",68490,0.03,0.86
"2020-01-02",38871,0,
"2020-01-02",61384,0,
"2020-01-02",13496,0.03,0.57
"2020-01-02",45328,0.11,17.51
"2020-01-02",28504,0,
"2020-01-02",50168,0,
"2020-01-02",94984,0,
"2020-01-02",48625,0,
"2020-01-02",48165,0.03,0.86
"2020-01-02",95731,0.2,54.55
"2020-01-02",69921,0,
"2020-01-02",36692,0,
"2020-01-02",55031,0,
"2020-01-02",10533,0,
"2020-01-02",24342,0,
"2020-01-02",63178,0,
"2020-01-02",49518,0.03,0.29
"2020-01-02",41675,0,
"2020-01-02",11635,0,
"2020-01-02",33185,0,
"2020-01-02",65277,0,
"2020-01-02",44128,0,
"2020-01-02",96706,0,
"2020-01-02",26488,0.06,43.64
"2020-01-02",77430,0.03,0.29
"2020-01-02",89769,0,
"2020-01-02",49912,0,
"2020-01-02",99916,0.03,0.86
"2020-01-02",69827,0.03,0.29
"2020-01-02",58894,0.03,0.86
"2020-01-02",72468,0,
