"time","lp_id","pct_access","engagement_index"
"2020-01-01",13591,0.01,0.11
"2020-01-01",67035,0.01,0.87
"2020-01-01",99916,0.09,2.5
"2020-01-01",42321,0,
"2020-01-01",31800,0,
"2020-01-01",55920,0.01,0.11
"2020-01-01",52758,0.01,0.11
"2020-01-01",91817,0,
"2020-01-01",48165,0.02,0.65
"2020-01-01",64948,0.03,3.16
"2020-01-01",88925,0.01,0.11
"2020-01-01",72758,0,
"2020-01-01",32213,0.1,4.03
"2020-01-01",51853,0.01,0.54
"2020-01-01",65277,0,
"2020-01-01",79547,0.01,1.2
"2020-01-01",73104,0.03,1.63
"2020-01-01",95731,0.1,7.08
"2020-01-01",40928,0,
"2020-01-01",69429,0,
"2020-01-01",70167,0.01,2.18
"2020-01-01",28504,0.02,0.65
"2020-01-01",13496,0.01,0.76
"2020-01-01",64838,0.01,0.22
"2020-01-01",40159,0.01,0.33
"2020-01-01",36620,0.01,4.14
"2020-01-01",90153,0.04,2.07
"2020-01-01",14168,0.01,0.22
"2020-01-01",57084,0.03,3.27
"2020-01-01",26488,0.05,3.27
"2020-01-01",54827,0.02,1.42
"2020-01-01",47364,0.07,5.34
"2020-01-01",71784,0,
"2020-01-01",92993,0.01,0.22
"2020-01-01",50479,0.02,0.22
"2020-01-01",24711,0,
"2020-01-02",53399,0,
"2020-01-02",36620,0.02,3.81
"2020-01-02",98265,0.01,0.54
"2020-01-02",13496,0.01,0.11
"2020-01-02",86059,0.01,1.42
"2020-01-02",63801,0.01,0.11
"2020-01-02",32213,0.05,4.79
"2020-01-02",26491,0.01,0.11
"2020-01-02",72468,0.01,0.22
"2020-01-02",90556,0,
"2020-01-02",76214,0,
"2020-01-02",33185,0.01,0.87
"2020-01-02",72645,0.01,0.33
"2020-01-02",28199,0.01,0.22
"2020-01-02",95731,0.13,18.62
"2020-01-02",94984,0,
"2020-01-02",11206,0.01,0.11
"2020-01-02",69863,0.01,0.33
"2020-01-02",88925,0.01,0.22
"2020-01-02",75679,0,
"2020-01-02",26696,0,
"2020-01-02",95253,0.02,5.45
"2020-01-02",67035,0.01,0.65
"2020-01-02",40159,0.01,0.33
"2020-01-02",24829,0.01,0.87
"2020-01-02",69827,0,
"2020-01-02",51340,0.01,0.22
"2020-01-02",99066,0,
"2020-01-02",83270,0.01,0.11
"2020-01-02",45601,0.01,0.11
"2020-01-02",65131,0,
"2020-01-02",37479,0.02,0.33
"2020-01-02",69429,0,
"2020-01-02",36571,0.01,1.09
"2020-01-02",26488,0.03,30.93
"2020-01-02",11635,0.02,1.2
"2020-01-02",76649,0.01,0.54
"2020-01-02",52758,0.01,0.11
"2020-01-02",64948,0.02,0.22
"2020-01-02",50479,0.01,0.11
"2020-01-02",80144,0.01,0.33
"2020-01-02",47364,0.1,10.02
"2020-01-02",79547,0.01,1.74
"2020-01-02",76122,0,
"2020-01-02",19184,0.01,0.11
"2020-01-02",28504,0.05,2.07
"2020-01-02",85682,0,
"2020-01-02",24643,0,
"2020-01-02",57084,0.1,9.15
"2020-01-02",91817,0,
"2020-01-02",90153,0.09,2.61
"2020-01-02",72758,0.02,1.96
"2020-01-02",69921,0.01,0.22
"2020-01-02",64998,0.01,0.22
"2020-01-02",54827,0.01,1.52
"2020-01-02",73104,0.02,1.52
"2020-01-02",55355,0.01,2.5
"2020-01-02",13591,0,
"2020-01-02",48165,0.03,2.5
"2020-01-02",99916,0.14,6.97
"2020-01-02",70167,0.01,0.11
"2020-01-02",77698,0.02,3.38
"2020-01-02",65277,0,
"2020-01-03",69827,0.03,0.54
"2020-01-03",48984,0.01,0.11
"2020-01-03",52615,0,
"2020-01-03",24829,0.01,0.11
"2020-01-03",13699,0.01,0.11
"2020-01-03",64948,0.02,0.54
"2020-01-03",29322,0,
"2020-01-03",19184,0.01,0.11
"2020-01-03",11286,0,
"2020-01-03",28309,0.01,0.11
"2020-01-03",61945,0,
"2020-01-03",80560,0.01,0.11
"2020-01-03",51340,0,
"2020-01-03",54827,0.01,6.21
"2020-01-03",89267,0.01,0.22
"2020-01-03",88925,0,
"2020-01-03",15254,0.01,15.14
"2020-01-03",71217,0,
"2020-01-03",26533,0,
"2020-01-03",68490,0,
"2020-01-03",96514,0.01,0.11
"2020-01-03",38871,0.01,0.22
"2020-01-03",70167,0.01,0.76
"2020-01-03",72758,0.02,2.18
"2020-01-03",11585,0,
"2020-01-03",87342,0,
"2020-01-03",45601,0.01,0.54
"2020-01-03",85682,0.01,0.22
"2020-01-03",98265,0.05,2.4
"2020-01-03",33326,0.01,2.61
"2020-01-03",73104,0,
"2020-01-03",31827,0.01,0.33
"2020-01-03",14769,0,
"2020-01-03",37017,0.01,0.11
"2020-01-03",35007,0,
"2020-01-03",50712,0.01,0.22
"2020-01-03",48978,0.01,1.52
"2020-01-03",32340,0.01,0.11
"2020-01-03",32050,0.01,0.11
"2020-01-03",28744,0.01,0.33
"2020-01-03",72676,0.01,0.22
"2020-01-03",11635,0.03,3.7
"2020-01-03",22510,0,
"2020-01-03",95859,0,
"2020-01-03",36571,0.01,0.87
"2020-01-03",47364,0.12,13.5
